source,target,tipo_interacao,peso
jondkinney,nilszeilon,comentario,2
ryanrhughes,nilszeilon,comentario,2
sspaeti,MichaelM3,comentario,2
the-exodus,alexandersix,comentario,2
dhh,alexandersix,comentario,2
golgor,g1sbi,comentario,2
journalehsan,fabiokr,comentario,2
journalehsan,fabiokr,comentario,2
ZorudaRinku,lentra0,comentario,2
ElBrodino,PinheiroCosta,comentario,2
dharmavagabond,ElBrodino,comentario,2
RomanoCodes,cammynixfr,comentario,2
joske,jondkinney,comentario,2
testlab833,ist14k,comentario,2
swachian,socket72,comentario,2
kjruan,nmonev,comentario,2
zilberlex,ryanrhughes,comentario,2
lpanebr,dhh,comentario,2
Theacebutler,fcoelhomrc,comentario,2
phush0,yapus,comentario,2
fisika1729,yapus,comentario,2
phush0,yapus,comentario,2
Amoodaa,ryanrhughes,comentario,2
abenz1267,devbrsa,comentario,2
abenz1267,fabiokr,comentario,2
Amoodaa,ryanrhughes,comentario,2
dhh,yapus,comentario,2
dhh,MadMax-067,comentario,2
dhh,ranger-ross,comentario,2
fisika1729,kromsam,comentario,2
fisika1729,yapus,comentario,2
magiconair,jondkinney,comentario,2
szamski,smakrysopoulos,comentario,2
journalehsan,fabiokr,comentario,2
MrMarble,data-davey,comentario,2
yingjiegau,foretoo,comentario,2
raphaelpra,virtualabishek,comentario,2
raphaelpra,virtualabishek,comentario,2
aokomorowski,helioascorreia,comentario,2
yousseffjel,kira-coding,comentario,2
Unayung,jondkinney,comentario,2
sherif-fanous,jondkinney,comentario,2
zahorniak,smakrysopoulos,comentario,2
Rex-8,feliblo,comentario,2
meirdick,dimus,comentario,2
derluke,Matt-Ord,comentario,2
derluke,Matt-Ord,comentario,2
HussainElemam,Matt-Ord,comentario,2
szamski,smakrysopoulos,comentario,2
landsman,MK-Mike,comentario,2
brupm,shawntz,comentario,2
ngtanthanh-qc,yapus,comentario,2
ako-kh,trevorputbrese,comentario,2
El-fonto,smakrysopoulos,comentario,2
zahorniak,smakrysopoulos,comentario,2
szamski,smakrysopoulos,comentario,2
AdityaGarg8,trevorputbrese,comentario,2
lucasfais,RyanBreaker,comentario,2
dhh,shawntz,comentario,2
Killiivalavan,Roilan,comentario,2
magiconair,jondkinney,comentario,2
tkling,yapus,comentario,2
chthollyphile,Shankar-1212,comentario,2
tomycostantino,dhh,comentario,2
ethantang93,kira-coding,comentario,2
tomycostantino,dhh,comentario,2
kromsam,HassanSattar3,comentario,2
abenz1267,SoAp9035,comentario,2
dhh,paul-fornage,comentario,2
dhh,mmorri,comentario,2
dhh,mmorri,comentario,2
addi-G998,kira-coding,comentario,2
dhh,HowieDuhzit,comentario,2
magiconair,jondkinney,comentario,2
magiconair,jondkinney,comentario,2
ath0m,jondkinney,comentario,2
LuccasGianesini,Shankar-1212,comentario,2
magiconair,jondkinney,comentario,2
kromsam,blazskufca,comentario,2
juanvillacortac,data-davey,comentario,2
quiquebella,Shankar-1212,comentario,2
marwan38,luposlip,comentario,2
lajjne,trevorputbrese,comentario,2
journalehsan,rsalas82,comentario,2
journalehsan,derluke,comentario,2
pythops,HassanSattar3,comentario,2
pythops,kromsam,comentario,2
AndrewMast,jharlan-hash,comentario,2
Zeus-Deus,kromsam,comentario,2
AndrewMast,jharlan-hash,comentario,2
jardahrazdera,kromsam,comentario,2
magiconair,jondkinney,comentario,2
Zeus-Deus,jharlan-hash,comentario,2
ath0m,jondkinney,comentario,2
rajshekardev,Matt-Ord,comentario,2
magiconair,jondkinney,comentario,2
ath0m,jondkinney,comentario,2
maxguzenski,vicmcorrea,comentario,2
ath0m,jondkinney,comentario,2
addi-G998,kira-coding,comentario,2
joshuafouch,data-davey,comentario,2
ExonakiDev,killeik,comentario,2
lina-roether,milolethbridge,comentario,2
ElBrodino,ryanrhughes,comentario,2
ElBrodino,ryanrhughes,comentario,2
ElBrodino,ryanrhughes,comentario,2
josephchigiz,prgmatic,comentario,2
RushiChaganti,ryanrhughes,comentario,2
d-cas,matheorism,comentario,2
jheuing,kromsam,comentario,2
d-cas,ryanrhughes,comentario,2
magiconair,jondkinney,comentario,2
kappafon,d-cas,comentario,2
nprorekhin,yapus,comentario,2
jkoestinger,ryrobes,comentario,2
davzucky,ryanrhughes,comentario,2
sspaeti,andnig,comentario,2
sspaeti,ryanrhughes,comentario,2
yovko,killeik,comentario,2
abenz1267,andnig,comentario,2
feliblo,socket72,comentario,2
dhh,carlinhoshk,comentario,2
dhh,Shubham-Chy,comentario,2
Malanius,lukehowson,comentario,2
dhh,mmorri,comentario,2
dhh,mmorri,comentario,2
dhh,pelephant2,comentario,2
dhh,dcadenas,comentario,2
dhh,MangelMaxime,comentario,2
dhh,LukasTrust,comentario,2
abenz1267,andnig,comentario,2
sspaeti,andnig,comentario,2
abenz1267,andnig,comentario,2
dhh,MangelMaxime,comentario,2
sspaeti,andnig,comentario,2
pdcxs,yapus,comentario,2
imvaskii,ryrobes,comentario,2
killeik,ksalk,comentario,2
vitaliiorlov,justpurv,comentario,2
0xFLE1J4,prgmatic,comentario,2
reppiz,kromsam,comentario,2
madebynoxc,ryrobes,comentario,2
robinsmith-source,stoicz,comentario,2
kirtimaan-askin,prgmatic,comentario,2
vNakamura,colutti,comentario,2
jardahrazdera,kromsam,comentario,2
ciprimarian,ahmed-zekry,comentario,2
naxels,dhh,comentario,2
sspaeti,andnig,comentario,2
abenz1267,andnig,comentario,2
reppiz,kromsam,comentario,2
gyaaniguy,fcoelhomrc,comentario,2
fiffeek,ryanrhughes,comentario,2
jardahrazdera,kromsam,comentario,2
joshuafouch,imvaskii,comentario,2
reppiz,kromsam,comentario,2
sherif-fanous,jondkinney,comentario,2
CK-7vn,ashd90,comentario,2
dharmavagabond,kubos5,comentario,2
f4n4t,duke13137,comentario,2
OmericoN,luishg,comentario,2
abenz1267,robinsmith-source,comentario,2
NeimadTL,ryanrhughes,comentario,2
phenomen,nabeeladzan,comentario,2
LuccasGianesini,diegonogueira,comentario,2
dharmavagabond,pelephant2,comentario,2
Pikmingamer9539,DiegoRioboCabot,comentario,2
muvaf,rantnar,comentario,2
dharmavagabond,vitaliiorlov,comentario,2
dharmavagabond,RodriMora,comentario,2
maxsz,crazed-developer,comentario,2
ryanrhughes,pandelig,comentario,2
alvarikoke99,data-davey,comentario,2
maxguzenski,diegonogueira,comentario,2
Orinax,diwashpandey,comentario,2
Orinax,Matt-Ord,comentario,2
onlyjuans,imvaskii,comentario,2
Glue415,Tatuck,comentario,2
NeimadTL,kyleGrealis,comentario,2
Michallote,imvaskii,comentario,2
Michallote,MichaelM3,comentario,2
mghextreme,MulSori,comentario,2
ExonakiDev,killeik,comentario,2
tbjornli,Nueny,comentario,2
ExonakiDev,killeik,comentario,2
tbjornli,xElkomy,comentario,2
tannerellen,helioascorreia,comentario,2
d3vw,andnig,comentario,2
brycv,e-minguez,comentario,2
kappafon,d-cas,comentario,2
Rishabh-Sarang,felixzsh,comentario,2
Rishabh-Sarang,HANCORE-linux,comentario,2
dec05eba,PinheiroCosta,comentario,2
nielpattin,killeik,comentario,2
patroza,meirdick,comentario,2
brutalsam96,JordanAnthonyKing,comentario,2
ProPatte,Pintjebier,comentario,2
abenz1267,hid4ri,comentario,2
chthollyphile,Pintjebier,comentario,2
ProPatte,Pintjebier,comentario,2
ayoblt,amirkarimi,comentario,2
MrMarble,felixzsh,comentario,2
nullrish,NvmN1G,comentario,2
ElBrodino,NvmN1G,comentario,2
ElBrodino,infogulch,comentario,2
sspaeti,andnig,comentario,2
ElBrodino,curtisspendlove,comentario,2
pbakiewicz,geass94,comentario,2
dharmavagabond,Pintjebier,comentario,2
ProPatte,Pintjebier,comentario,2
abenz1267,andnig,comentario,2
AndrewMast,RushiChaganti,comentario,2
dharmavagabond,Pintjebier,comentario,2
dyoung522,kromsam,comentario,2
AndrewMast,RushiChaganti,comentario,2
AndrewMast,RushiChaganti,comentario,2
LorenzoSturmerSfreddo,Pintjebier,comentario,2
patroza,kromsam,comentario,2
mabonce,ryanrhughes,comentario,2
patroza,kromsam,comentario,2
dharmavagabond,Pintjebier,comentario,2
dyoung522,kromsam,comentario,2
ryanrhughes,Pintjebier,comentario,2
ProPatte,Pintjebier,comentario,2
LorenzoSturmerSfreddo,Pintjebier,comentario,2
ProPatte,Pintjebier,comentario,2
joaosouzacoder,MulSori,comentario,2
dharmavagabond,Pintjebier,comentario,2
kromsam,agata,comentario,2
OleksiiPylypcuk-cnic,curtisspendlove,comentario,2
spvky,foretoo,comentario,2
maxguzenski,devbrsa,comentario,2
maxguzenski,Zerodayu,comentario,2
airconless,Shastryji,comentario,2
manuel1618,virtualabishek,comentario,2
manuel1618,geass94,comentario,2
geass94,curtisspendlove,comentario,2
albibenni,gabriel-curtino,comentario,2
davidszp,Matt-Ord,comentario,2
amiles5,luposlip,comentario,2
ollipirttila,Matt-Ord,comentario,2
derluke,Matt-Ord,comentario,2
flavorjones,Matt-Ord,comentario,2
massimosgrelli,curtisspendlove,comentario,2
Remgr12,thefonso,comentario,2
ali-afk,killeik,comentario,2
dhh,Matt-Ord,comentario,2
dhh,Rishabh-Sarang,comentario,2
HussainElemam,kromsam,comentario,2
dhh,osmansemir,comentario,2
dhh,williavs,comentario,2
dhh,StorytellerCZ,comentario,2
dhh,RushiChaganti,comentario,2
dhh,RushiChaganti,comentario,2
dhh,micahkepe,comentario,2
dhh,brianblakely,comentario,2
dhh,lmello0,comentario,2
dhh,imvaskii,comentario,2
stoicz,felixzsh,comentario,2
dhh,ryrobes,comentario,2
dhh,ryrobes,comentario,2
dhh,ry10hu,comentario,2
dhh,azeemsher788,comentario,2
HussainElemam,kromsam,comentario,2
dhh,ElBrodino,comentario,2
HussainElemam,kromsam,comentario,2
dhh,MrMarble,comentario,2
dhh,tirab,comentario,2
dhh,RushiChaganti,comentario,2
abenz1267,azeemsher788,comentario,2
abenz1267,RushiChaganti,comentario,2
jheuing,bhood239,comentario,2
tibbe,zeinalsulaiman-cmyk,comentario,2
dhh,RushiChaganti,comentario,2
dhh,RushiChaganti,comentario,2
abenz1267,RushiChaganti,comentario,2
chthollyphile,Roilan,comentario,2
abenz1267,kylebragger,comentario,2
abenz1267,kylebragger,comentario,2
LorenzoSturmerSfreddo,Pintjebier,comentario,2
Maciejonos,RushiChaganti,comentario,2
dhh,RushiChaganti,comentario,2
abenz1267,kylebragger,comentario,2
flavorjones,helioascorreia,comentario,2
vinnividivicci,goodroot,comentario,2
abenz1267,RushiChaganti,comentario,2
AlexanderGolys,ryanrhughes,comentario,2
SuspendTV,colutti,comentario,2
abenz1267,RushiChaganti,comentario,2
ryanrhughes,RushiChaganti,comentario,2
ryanrhughes,RushiChaganti,comentario,2
ryanrhughes,RushiChaganti,comentario,2
SoAp9035,derluke,comentario,2
ToprakBZK,guibbv2011,comentario,2
szamski,rthabett,comentario,2
dhh,ryrobes,comentario,2
gyaaniguy,colutti,comentario,2
lypanov,boozlbork,comentario,2
Meikkun,oxidebits,comentario,2
dharmavagabond,SuspendTV,comentario,2
ablzh,joaocarvalhoopen,comentario,2
voody77,MaryamTarek03,comentario,2
PraveenC2002,Traves-Theberge,comentario,2
SuspendTV,colutti,comentario,2
cbsmith,naxels,comentario,2
Britnell,MentalGear,comentario,2
0xrsydn,nmonev,comentario,2
abenz1267,nmonev,comentario,2
jankeesvw,helioascorreia,comentario,2
voody77,jarvis1704,comentario,2
cpburm,Traves-Theberge,comentario,2
masq6r,ochowie,comentario,2
PraveenC2002,Traves-Theberge,comentario,2
dharmavagabond,SuspendTV,comentario,2
sgruendel,robertobarreda,comentario,2
anime-in-the-world,mitalia,comentario,2
HussainElemam,kromsam,comentario,2
patroza,LukasTrust,comentario,2
denisu14,mitalia,comentario,2
denisu14,mitalia,comentario,2
morgoth,SoAp9035,comentario,2
morgoth,medrinnn,comentario,2
ryanrhughes,helioascorreia,comentario,2
GuzmanMD,ankur3-101106,comentario,2
MarsDude-eu,ankur3-101106,comentario,2
crmne,vyrx-dev,comentario,2
crmne,med502,comentario,2
Kn0ax,killeik,comentario,2
ElBrodino,ablzh,comentario,2
lukehowson,derluke,comentario,2
OptimisticMonkey,yapus,comentario,2
andrebenedetti,guruswarupa,comentario,2
lukehowson,jarvis1704,comentario,2
Orinax,diwashpandey,comentario,2
RodriMora,Ratko-Solaja,comentario,2
xndrdev,duke13137,comentario,2
abenz1267,duke13137,comentario,2
ckrailo,gammons,comentario,2
abenz1267,MBMarsell,comentario,2
harshvsri,himanshu0805,comentario,2
harshvsri,jsimonrichard,comentario,2
harshvsri,jarvis1704,comentario,2
killeik,harshvsri,comentario,2
maxvelkir,ryanrhughes,comentario,2
killeik,sspaeti,comentario,2
dhh,ryanrhughes,comentario,2
albibenni,maietta,comentario,2
killeik,clwalker85,comentario,2
killeik,jsimonrichard,comentario,2
killeik,SolidDev,comentario,2
killeik,negoro26,comentario,2
Fazalkadivar21,wintermeyer,comentario,2
morgoth,himanshu0805,comentario,2
morgoth,joaocarvalhoopen,comentario,2
dec05eba,ryrobes,comentario,2
morgoth,himanshu0805,comentario,2
ryanrhughes,virtualabishek,comentario,2
felixzsh,vander00,comentario,2
ryanrhughes,d-cas,comentario,2
abenz1267,landsman,comentario,2
abelfubu,syabro,comentario,2
omaskery,foretoo,comentario,2
felipecsl,Ratko-Solaja,comentario,2
syabro,jarvis1704,comentario,2
abenz1267,syabro,comentario,2
killeik,sspaeti,comentario,2
kmf,landsman,comentario,2
dec05eba,ryrobes,comentario,2
RohithReddy-45,defmodenet,comentario,2
killeik,SublimePeace,comentario,2
slate-rehm,victorbueno,comentario,2
dpshade,syabro,comentario,2
clementnuss,ovistoica,comentario,2
abenz1267,syabro,comentario,2
dpshade,syabro,comentario,2
ali-afk,killeik,comentario,2
abenz1267,syabro,comentario,2
Kn0ax,killeik,comentario,2
dhh,etmartinkazoo,comentario,2
dhh,qollin,comentario,2
dhh,ZeroSegFault,comentario,2
dhh,MBMarsell,comentario,2
dhh,olehrstm,comentario,2
dhh,SuspendTV,comentario,2
dhh,vander00,comentario,2
dhh,d-cas,comentario,2
dhh,AhmedCharfeddine,comentario,2
dhh,avinashjoshi,comentario,2
skd,Pintjebier,comentario,2
ryanrhughes,Pintjebier,comentario,2
dpshade,syabro,comentario,2
abenz1267,syabro,comentario,2
abenz1267,syabro,comentario,2
ryanrhughes,Pintjebier,comentario,2
dhh,imvaskii,comentario,2
dhh,d-cas,comentario,2
dhh,imvaskii,comentario,2
AnandRaj2224,ashd90,comentario,2
dhh,artfwo,comentario,2
dhh,IrregularPersona,comentario,2
GyHUN95,Bekkenes,comentario,2
dhh,zestfulmouse,comentario,2
dhh,miharekar,comentario,2
BLACK-ASH,TayoJuang,comentario,2
jelenv,Shankar-1212,comentario,2
abenz1267,jordihoven,comentario,2
killeik,skoom21,comentario,2
landsman,AdamMusa,comentario,2
dewnuwan7,maxdmayhew,comentario,2
killeik,sparky0520,comentario,2
kettleofketchup,chadbailey59,comentario,2
abenz1267,jordihoven,comentario,2
garovu,nmonev,comentario,2
landsman,capyfara,comentario,2
aurelleb,syabro,comentario,2
abenz1267,syabro,comentario,2
aurelleb,syabro,comentario,2
timothynn,rikkarth,comentario,2
dhh,Britnell,comentario,2
dharmavagabond,nightdevil00,comentario,2
ryanrhughes,nightdevil00,comentario,2
dpointeck,nemoralis,comentario,2
landsman,SoAp9035,comentario,2
landsman,Addibro,comentario,2
cdj5492,ammarove,comentario,2
ryanrhughes,Xkonti,comentario,2
PCMasterRays,yapus,comentario,2
varo6,pelephant2,comentario,2
ryanrhughes,yapus,comentario,2
kzagoris,zdehasek,comentario,2
dharmavagabond,zdehasek,comentario,2
DevAthulX,felixzsh,comentario,2
abuturabofficial,h4636oh,comentario,2
AbdulRhmanAlfaifi,capyfara,comentario,2
neheb,capyfara,comentario,2
ryanrhughes,hyprhex,comentario,2
ryanrhughes,boognevatz,comentario,2
mrlarsendk,tekumara,comentario,2
ryanrhughes,wolfgangw,comentario,2
abenz1267,russell-davis,comentario,2
abenz1267,russell-davis,comentario,2
omarchy-user,Kro0noss,comentario,2
Mulhamsth,luposlip,comentario,2
abbaty48,instak1ll,comentario,2
varo6,pelephant2,comentario,2
NixBiks,shawnyeager,comentario,2
psynautic,Michallote,comentario,2
killeik,ryanrhughes,comentario,2
luposlip,satyapraneet63,comentario,2
zessu,russell-davis,comentario,2
abenz1267,russell-davis,comentario,2
gregg-cbs,LeAlencar,comentario,2
joshuafouch,PrAnAvViNaYaKjAdHaV,comentario,2
nkxxll,sepulworld,comentario,2
dharmavagabond,BirajMainali,comentario,2
mlombardi96,d-cas,comentario,2
AndrewMast,russell-davis,comentario,2
AndrewMast,russell-davis,comentario,2
rkmaier,derluke,comentario,2
ryanrhughes,sepulworld,comentario,2
stefanpricopie,BenMerSci,comentario,2
nkxxll,sepulworld,comentario,2
ryanrhughes,sepulworld,comentario,2
mlombardi96,d-cas,comentario,2
nkxxll,sepulworld,comentario,2
dharmavagabond,saeedvaziry,comentario,2
jchonde,syabro,comentario,2
ryrobes,d-cas,comentario,2
ryanrhughes,zigmoo,comentario,2
zessu,russell-davis,comentario,2
zigmoo,merouaneamqor,comentario,2
d3ployment,ryanrhughes,comentario,2
nacapulque,derluke,comentario,2
abenz1267,d-cas,comentario,2
OmrYvs06,kromsam,comentario,2
t4t5,hoblin,comentario,2
dhh,AurelienBoland,comentario,2
dhh,brianblakely,comentario,2
dhh,samanshirdel,comentario,2
dhh,russell-davis,comentario,2
dhh,BajaBlasta,comentario,2
dhh,revan1611,comentario,2
abenz1267,russell-davis,comentario,2
dhh,BirajMainali,comentario,2
dhh,russell-davis,comentario,2
Jack-621,rthabett,comentario,2
kromsam,agata,comentario,2
fcmiranda,ryanrhughes,comentario,2
abenz1267,hoblin,comentario,2
kofiasare-dev,kromsam,comentario,2
mhnagaoka,marioidival,comentario,2
dhh,marioidival,comentario,2
dhh,kromsam,comentario,2
dhh,ablzh,comentario,2
dhh,SoAp9035,comentario,2
dhh,infogulch,comentario,2
dhh,LomSeb,comentario,2
zessu,russell-davis,comentario,2
dhh,AurelienBoland,comentario,2
dhh,kromsam,comentario,2
dhh,BirajMainali,comentario,2
nweger,kromsam,comentario,2
farens,rparrapy,comentario,2
dhh,kromsam,comentario,2
abenz1267,kromsam,comentario,2
abenz1267,kromsam,comentario,2
dhh,kromsam,comentario,2
HussainElemam,vitaliiorlov,comentario,2
nightdevil00,N4fta,comentario,2
MartinCura,matiasmoya,comentario,2
abenz1267,RushiChaganti,comentario,2
morgoth,ryrobes,comentario,2
naxels,shubham-mamodiya,comentario,2
naxels,rCirelli,comentario,2
dharmavagabond,alvarikoke99,comentario,2
mr-zlaam,tristonarmstrong,comentario,2
mr-zlaam,c4software,comentario,2
AndrewMast,russell-davis,comentario,2
AlJohri,hyprhex,comentario,2
mirhec,Romanhan,comentario,2
JaxonWright,robertobarreda,comentario,2
nweger,kromsam,comentario,2
etoromol,trevorputbrese,comentario,2
AdityaGarg8,trevorputbrese,comentario,2
etoromol,trevorputbrese,comentario,2
vyrx-dev,hyprhex,comentario,2
Yug3ne,Grawave,comentario,2
AndrewMast,rwwiv,comentario,2
AndrewMast,liaobinbin,comentario,2
dhh,kromsam,comentario,2
dhh,c4software,comentario,2
masq6r,ochowie,comentario,2
soubky0,jandrusk,comentario,2
Kajiysor,jandrusk,comentario,2
defer,Xkonti,comentario,2
voidapex11,shubham-mamodiya,comentario,2
shubham-mamodiya,jonbloor,comentario,2
kromsam,a-sologub,comentario,2
mghextreme,robertobarreda,comentario,2
ethandpowers,ryrobes,comentario,2
agata,jandrusk,comentario,2
JanProchy,apostaat,comentario,2
dharmavagabond,jandrusk,comentario,2
cittadhammo,Shastryji,comentario,2
dcunited001,matheorism,comentario,2
dcunited001,matheorism,comentario,2
dcunited001,matheorism,comentario,2
dcunited001,matheorism,comentario,2
dcunited001,matheorism,comentario,2
dcunited001,matheorism,comentario,2
khoi,smakrysopoulos,comentario,2
dharmavagabond,so-dawg,comentario,2
shubham-mamodiya,jonbloor,comentario,2
shubham-mamodiya,jandrusk,comentario,2
sergeikay,rthabett,comentario,2
Darsh-A,DiegoRioboCabot,comentario,2
digitaltrails,mfornasa,comentario,2
abenz1267,rthabett,comentario,2
icehunt,apostaat,comentario,2
abenz1267,rmusaev99,comentario,2
JanProchy,apostaat,comentario,2
jelenv,jandrusk,comentario,2
dec05eba,jpow18,comentario,2
kromsam,a-sologub,comentario,2
abenz1267,hoblin,comentario,2
coolbotic,lentra0,comentario,2
nomnomheapnom,yapus,comentario,2
kashopi,zigmoo,comentario,2
ljrobins,zigmoo,comentario,2
jubiloso,zigmoo,comentario,2
gladstomych-jumpsec,zigmoo,comentario,2
ljrobins,zigmoo,comentario,2
gladstomych-jumpsec,zigmoo,comentario,2
SirenGlitch,zigmoo,comentario,2
jubiloso,zigmoo,comentario,2
ljrobins,zigmoo,comentario,2
ljrobins,RodriMora,comentario,2
whargrove,RodriMora,comentario,2
bashln,RodriMora,comentario,2
cazador11,RodriMora,comentario,2
bashln,zigmoo,comentario,2
bashln,RodriMora,comentario,2
brianspragge,ryrobes,comentario,2
SirenGlitch,zigmoo,comentario,2
clouraLabs,RodriMora,comentario,2
jubiloso,zigmoo,comentario,2
clouraLabs,hojner,comentario,2
jubiloso,zigmoo,comentario,2
SirenGlitch,zigmoo,comentario,2
SirenGlitch,RodriMora,comentario,2
SirenGlitch,zigmoo,comentario,2
pythops,HassanSattar3,comentario,2
ljrobins,zigmoo,comentario,2
SirenGlitch,zigmoo,comentario,2
ljrobins,zigmoo,comentario,2
SirenGlitch,zigmoo,comentario,2
jubiloso,RodriMora,comentario,2
allandt-numan,RodriMora,comentario,2
ljrobins,zigmoo,comentario,2
MatthewABrantley,ryanrhughes,comentario,2
SirenGlitch,RodriMora,comentario,2
jubiloso,zigmoo,comentario,2
SirenGlitch,zigmoo,comentario,2
khoi,smakrysopoulos,comentario,2
allandt-numan,RodriMora,comentario,2
SirenGlitch,RodriMora,comentario,2
kromsam,HassanSattar3,comentario,2
Wincohax,coolaj86,comentario,2
enzops,wintermeyer,comentario,2
KingOfTac,zigmoo,comentario,2
MrHPotter,RodriMora,comentario,2
C0DE33301,RodriMora,comentario,2
C0DE33301,RodriMora,comentario,2
hazagrande,RodriMora,comentario,2
adam-zluva,daltsan,comentario,2
imdoingsomething,Grawave,comentario,2
Winterbones01,RodriMora,comentario,2
yburakyo,RodriMora,comentario,2
SirenGlitch,RodriMora,comentario,2
dhh,RodriMora,comentario,2
ryanrhughes,RodriMora,comentario,2
huNt-FMJ,zigmoo,comentario,2
kashopi,zigmoo,comentario,2
petipoua,Furyfree,comentario,2
dharmavagabond,Carloswelliton,comentario,2
MukaramNadeem,Carloswelliton,comentario,2
Artem1k,SoAp9035,comentario,2
Artem1k,CAI991108,comentario,2
AbdSattout,paul-fornage,comentario,2
knothhe,illangpasandre-prog,comentario,2
knothhe,illangpasandre-prog,comentario,2
graetz23,RodriMora,comentario,2
Christophe-ldb,illangpasandre-prog,comentario,2
abiiranathan,RodriMora,comentario,2
MatthewABrantley,ryanrhughes,comentario,2
nianhbg,illangpasandre-prog,comentario,2
cerrsys,illangpasandre-prog,comentario,2
cerrsys,crazed-developer,comentario,2
morgoth,Remgr12,comentario,2
morgoth,illangpasandre-prog,comentario,2
morgoth,Carloswelliton,comentario,2
Sarniva,illangpasandre-prog,comentario,2
rtome85,illangpasandre-prog,comentario,2
dexterhere04,jandrusk,comentario,2
rtome85,illangpasandre-prog,comentario,2
rtome85,illangpasandre-prog,comentario,2
lypanov,y0no,comentario,2
fcmiranda,jheuing,comentario,2
phplemos,illangpasandre-prog,comentario,2
dhh,Rishabh-Sarang,comentario,2
killeik,devzeth,comentario,2
FitzsimmonsDF,ryanMeredith,comentario,2
folken718,guirossibrum,comentario,2
eno88,illangpasandre-prog,comentario,2
mamadgm,illangpasandre-prog,comentario,2
dharmavagabond,mir4zul,comentario,2
mehraharsh019,PrAnAvViNaYaKjAdHaV,comentario,2
EskelinenAntti,h14h,comentario,2
farangkao,KrisKind75,comentario,2
farangkao,KrisKind75,comentario,2
mohimirza,rantnar,comentario,2
muhammedaksam,Mayank-8127,comentario,2
ankurkotwal,Mayank-8127,comentario,2
bartdorsey,Mayank-8127,comentario,2
mikailbayram,Mayank-8127,comentario,2
ankurkotwal,Mayank-8127,comentario,2
eerison,Mayank-8127,comentario,2
baremarco,Mayank-8127,comentario,2
tlxq,Mayank-8127,comentario,2
sk4rrjin,Mayank-8127,comentario,2
rodrigotoledo,nmonev,comentario,2
d-cas,sk4rrjin,comentario,2
d4n3sh,evanh1393,comentario,2
tamayotchi,evanh1393,comentario,2
soda92,capyfara,comentario,2
GitUser-IamALIVE,mikailbayram,comentario,2
GitUser-IamALIVE,mikailbayram,comentario,2
gsedory99,evanh1393,comentario,2
ckrailo,evanh1393,comentario,2
HundredBillion,mikailbayram,comentario,2
neheb,capyfara,comentario,2
lukehsiao,sk4rrjin,comentario,2
MGross21,Carloswelliton,comentario,2
znxr,grimy192837465,comentario,2
d-cas,mikailbayram,comentario,2
d-cas,sk4rrjin,comentario,2
omarahmed786,mikailbayram,comentario,2
quiet-ghost,grimy192837465,comentario,2
chakraskun,grimy192837465,comentario,2
dharmavagabond,grimy192837465,comentario,2
maxguzenski,grimy192837465,comentario,2
kmf,ryanrhughes,comentario,2
maxguzenski,mikailbayram,comentario,2
dhh,tibbe,comentario,2
dhh,mikailbayram,comentario,2
dhh,Diing54,comentario,2
dhh,fcmiranda,comentario,2
dhh,fcmiranda,comentario,2
dhh,bombless,comentario,2
dhh,shelldandy,comentario,2
dhh,a-sologub,comentario,2
dhh,liaobinbin,comentario,2
MGross21,rmusaev99,comentario,2
chicheese,ocewers,comentario,2
JRH89,grimy192837465,comentario,2
andich-xyz,oliverperboni,comentario,2
JRH89,grimy192837465,comentario,2
mKay00,shubham-mamodiya,comentario,2
ashaikh,rantnar,comentario,2
mehraharsh019,ashaikh,comentario,2
opach16wsei,grimy192837465,comentario,2
dhh,grimy192837465,comentario,2
dhh,Carloswelliton,comentario,2
dhh,evanh1393,comentario,2
dhh,tibbe,comentario,2
dhh,Mayank-8127,comentario,2
dhh,mir4zul,comentario,2
dhh,illangpasandre-prog,comentario,2
dhh,MidnightSlicer,comentario,2
dhh,zigmoo,comentario,2
dhh,rmusaev99,comentario,2
dhh,jandrusk,comentario,2
dhh,acrogenesis,comentario,2
dhh,nicoestrada,comentario,2
dhh,SamrudhNelli,comentario,2
dhh,rantnar,comentario,2
pythops,a-sologub,comentario,2
MukaramNadeem,Meetbuilds,comentario,2
dhh,imvaskii,comentario,2
dhh,gyaaniguy,comentario,2
kmf,skoom21,comentario,2
dhh,bhood239,comentario,2
Rishabh-Sarang,a-sologub,comentario,2
dhh,eososlinux,comentario,2
dhh,a-sologub,comentario,2
mholson,e-minguez,comentario,2
pythops,a-sologub,comentario,2
dhh,nakul-krishnakumar,comentario,2
Htrichi,tibbe,comentario,2
mholson,e-minguez,comentario,2
abenz1267,dhh,comentario,2
abenz1267,HappyNZ95,comentario,2
dhh,tibbe,comentario,2
geldot,dhh,comentario,2
geldot,ablluu,comentario,2
ColtonIdle,paul-fornage,comentario,2
brink-lab,vander00,comentario,2
ryanburnette,coolaj86,comentario,2
A0D1I2L3,Roilan,comentario,2
pgmdpfcon,goomba27,comentario,2
fisika1729,Roilan,comentario,2
mkurz,jondkinney,comentario,2
gregg-cbs,Luquatic,comentario,2
nickpestov,nicolaric,comentario,2
rkmaier,ashd90,comentario,2
maxguzenski,morsontologica,comentario,2
aneksz,abenz1267,comentario,2
maxguzenski,morsontologica,comentario,2
maxguzenski,morsontologica,comentario,2
maxguzenski,RodriMora,comentario,2
daemonp,ammarove,comentario,2
ryanrhughes,ammarove,comentario,2
