colaborador,in_degree,out_degree,in_degree_weighted,out_degree_weighted,betweenness,closeness,pagerank
rhinin,1,0,1,0,0.0,0.04857194179989223,9.319727862363674e-05
shyamenk,2,1,2,1,0.00035962008298312667,0.0007584376185058779,9.311031084154664e-05
ddVital,2,2,3,2,0.00013913800898424412,0.057950825381347076,9.272070551762595e-05
CantC0unt,5,1,6,1,6.0675968556871964e-05,0.06881360437267249,9.18592615225575e-05
abdellahrk,2,0,5,0,0.0,0.051741486047541314,9.165363179654592e-05
Mawn19,1,0,2,0,0.0,0.04293513594097478,9.113459051545454e-05
kaizakin,2,0,3,0,0.0,0.05415355858374292,9.103307105633933e-05
qdev0,2,2,7,2,5.810615759110478e-05,0.046945327386076416,9.066640707367847e-05
phara0n,3,1,4,1,8.6022224844362e-05,0.07059755246733165,9.054879973678485e-05
kodnin,3,0,9,0,0.0,0.05102627582725584,9.00039768536493e-05
maxguzenski,2,18,13,26,0.0015191768115860231,0.05652558627777502,8.989220539592766e-05
himanshu0805,2,0,3,0,0.0,0.05093977336918506,8.956625153931061e-05
Naelpuissant,2,4,5,8,0.00032688355657190036,0.05650631728637302,8.948159241328448e-05
Jan747,2,1,3,4,7.193073013143758e-08,0.0005056250790039185,8.908263836239578e-05
diwashpandey,1,0,2,0,0.0,0.00018960940462646946,8.908263836239577e-05
ramtinJ95,2,4,5,6,0.00012963850094262788,0.056535225702447234,8.903895952990987e-05
SublimePeace,1,0,1,0,0.0,0.04972789730747834,8.871057466169251e-05
ksalk,1,0,1,0,0.0,0.04972789730747834,8.871057466169251e-05
clwalker85,1,0,1,0,0.0,0.04972789730747834,8.871057466169251e-05
SolidDev,1,0,1,0,0.0,0.04972789730747834,8.871057466169251e-05
jelenv,3,8,5,12,0.00026753608200219016,0.05220827771955127,8.834636682715854e-05
githubpoet,6,0,10,0,0.0,0.06283943293195816,8.831987702508303e-05
rmusaev99,4,0,5,0,0.0,0.07016698814351814,8.80259838401077e-05
boozlbork,2,0,4,0,0.0,0.04885765910459747,8.79978955702022e-05
iamsameerpaudel,2,0,4,0,0.0,0.06732159714513937,8.767104639617978e-05
OerdBej,2,0,5,0,0.0,0.04297957075178044,8.742487228665505e-05
elton-cs,2,0,2,0,0.0,0.06263802449307368,8.704138202460745e-05
ipmanlk,2,2,2,2,0.002536492711460451,0.06518335893023015,8.689206152358638e-05
BANG88,2,0,4,0,0.0,0.05076120426451686,8.668457488354764e-05
TomRaaff,2,0,5,0,0.0,0.0488145874098241,8.645893145540813e-05
Zxuus,3,0,11,0,0.0,0.052419072564099535,8.641172312296255e-05
ThatBlokeJosh,2,0,2,0,0.0,0.06292274278622402,8.633889728182435e-05
MatthewABrantley,2,1,3,2,0.0010746451081636776,0.0616900936954132,8.626761156329694e-05
WojtekMatula,2,0,3,0,0.0,0.06297044767082313,8.617609501396719e-05
budnik,2,1,3,1,7.06498493441685e-05,0.0628955726653672,8.617609501396719e-05
matasuge200,3,0,4,0,0.0,0.06262621713690156,8.530374428194375e-05
gonzochic,3,0,3,0,0.0,0.06751312373730192,8.519904849526708e-05
ablluu,3,0,3,0,0.0,0.06755430701733689,8.500579848923646e-05
PavelAlennikov,2,0,3,0,0.0,0.05920029969908461,8.449906493728236e-05
jroes,2,0,5,0,0.0,0.05656939926975359,8.4369686351283e-05
keyfer,2,0,3,0,0.0,0.06749940713353572,8.397872993958702e-05
diegonogueira,2,0,2,0,0.0,0.04894771519273648,8.39660770421682e-05
flegoff,2,0,4,0,0.0,0.0521885142807513,8.365499171293425e-05
carabistouflette,2,1,4,1,2.0147569158291446e-05,0.0521885142807513,8.365499171293425e-05
bitclaw,2,1,4,1,1.2084362662081513e-05,0.0521885142807513,8.365499171293425e-05
N4fta,1,0,1,0,0.0,0.05303832725275588,8.34695350503976e-05
mitsuhiko,3,0,13,0,0.0,0.06262621713690156,8.341143159311698e-05
olavlinddam,3,0,5,0,0.0,0.06730795824782472,8.322142727635595e-05
kmf,2,3,2,3,0.005304100484374095,0.06723231870191655,8.283783942119872e-05
Paulie420,2,0,2,0,0.0,0.06736254702174833,8.283783942119872e-05
vikramsingh117,2,0,3,0,0.0,0.056627251050155585,8.283593282268554e-05
wolfgangw,2,5,5,9,0.00035617544589168303,0.06719143970797538,8.272815902834716e-05
prepin,2,1,2,1,0.00010141502223655181,0.06312310805772096,8.272416509916674e-05
SardonicSystems,2,0,2,0,0.0,0.0696941644454086,8.268851892017767e-05
arafays,2,1,2,1,7.189990267566696e-05,0.0696941644454086,8.268851892017767e-05
fitzzz,2,1,2,1,8.272033965115322e-06,0.0696941644454086,8.268851892017767e-05
rblalock,2,4,2,4,0.00016578957088934446,0.05105845734162183,8.263843298234334e-05
Mr-Sunglasses,2,0,5,0,0.0,0.049468743584166586,8.258553063002285e-05
bruceunx,2,0,2,0,0.0,0.04916130244321734,8.22426055402779e-05
5w5,2,0,3,0,0.0,0.06257903219274116,8.220817504962639e-05
haroldg3,2,0,3,0,0.0,0.05812317738125662,8.184444569582955e-05
geoweir,1,1,1,1,0.0,0.056767562246429884,8.170218478100358e-05
Meetbuilds,1,0,1,0,0.0,0.0003792188092529389,8.102729340409403e-05
liamjdavis,1,0,1,0,0.0,0.0003792188092529389,8.102729340409403e-05
hojner,1,0,1,0,0.0,0.0003792188092529389,8.102729340409403e-05
ashaikh,1,1,1,1,1.4386146026287516e-07,0.0003792188092529389,8.102729340409403e-05
ovistoica,1,0,1,0,0.0,0.0003792188092529389,8.102729340409403e-05
avaldez-gr,1,0,1,0,0.0,0.0003792188092529389,8.102729340409403e-05
kubos5,4,0,7,0,0.0,0.06743090763370464,8.098532368986694e-05
anagrius,3,0,11,0,0.0,0.0491758558187186,8.087874409472757e-05
PhaedrusFlow,3,0,4,0,0.0,0.06732159714513937,8.062693251076468e-05
nmeylan,3,0,3,0,0.0,0.06760929627823825,8.04857845044204e-05
HANCORE-linux,1,0,1,0,0.0,0.05226240080403694,8.048240222445317e-05
wkoszek,2,0,3,0,0.0,0.059807755519579266,8.033116851286274e-05
bastnic,2,5,2,9,0.00026466745598967446,0.06831291232622101,8.003389967872484e-05
capatina,2,1,2,1,6.798413073822585e-05,0.06841682082192398,8.003389967872484e-05
zeinalsulaiman-cmyk,2,0,3,0,0.0,0.05666588468553007,7.990418048562215e-05
samuelpecher,2,0,7,0,0.0,0.034578692954960744,7.98075520692696e-05
arcbjorn,3,8,11,15,0.0002927930094181576,0.04403274850832123,7.961804198758463e-05
pikdum,2,0,3,0,0.0,0.056617600871040015,7.915798067132514e-05
AFFLatusss,2,0,2,0,0.0,0.06261441423129718,7.898603706630569e-05
snek,3,1,4,2,4.795382008762505e-08,0.05669489452410628,7.876432202517112e-05
tamayotchi,2,3,8,3,1.6604840175303233e-05,0.031812931918160495,7.875537604185759e-05
kmos,2,0,3,0,0.0,0.06747199063998026,7.868335985078409e-05
rmacklin,1,15,12,30,0.0001343666038855254,0.02178346563631977,7.858781073444519e-05
alexperreault,1,12,12,17,0.0,0.021784897063947335,7.858781073444519e-05
bdbch,2,0,3,0,0.0,0.05697686192955973,7.849241052057478e-05
BestCoder1877,2,0,3,0,0.0,0.05326225543768895,7.82272508241791e-05
mikemayuare,2,0,3,0,0.0,0.05326225543768895,7.82272508241791e-05
Serendeep,2,1,10,2,0.0,0.038268794126647875,7.81218458704443e-05
grzegorzbartman,2,0,2,0,0.0,0.029043804695450898,7.75700661841373e-05
system4app,2,1,3,1,8.705639256893357e-05,0.057216421849285715,7.738615964616037e-05
vrajpat3ll,2,0,3,0,0.0,0.053508146547151365,7.723715394877298e-05
Devwulf,1,0,1,0,0.0,0.059042488343924435,7.67526333233624e-05
endrebak,2,0,4,0,0.0,0.0672943248756862,7.671407040783374e-05
heeh,1,0,1,0,0.0,0.05088559992514364,7.671007647865333e-05
e0,3,0,4,0,0.0,0.05416238700868321,7.663393992904335e-05
v-oleg,2,0,3,0,0.0,0.056627251050155585,7.659304048000168e-05
Rattlyy,2,0,3,0,0.0,0.0566079539804503,7.659304048000168e-05
tanshkoul,2,0,3,0,0.0,0.056617600871040015,7.659304048000168e-05
zxrovx,2,0,3,0,0.0,0.056617600871040015,7.659304048000168e-05
KunalGautam,2,1,3,1,2.9911628170647354e-05,0.05320821299027271,7.652429935276193e-05
sashi12222,4,0,4,0,0.0,0.07462535532597997,7.645682698520379e-05
MaryamTarek03,2,0,2,0,0.0,0.06270896223315643,7.634533708283212e-05
joshleblanc,2,0,5,0,0.0,0.04298248886405804,7.618646003506021e-05
k3rn31,2,2,6,3,0.00011947568681493459,0.05311159300210678,7.613161983863442e-05
gapf2010,2,0,3,0,0.0,0.053199692860090124,7.579401716304568e-05
lawsontaylor,2,0,3,0,0.0,0.053199692860090124,7.579401716304568e-05
mrios69,2,0,3,0,0.0,0.053199692860090124,7.579401716304568e-05
Acharab,2,0,8,0,0.0,0.05793061585200746,7.564913690361248e-05
anoldguy,2,2,8,2,7.460278549217738e-05,0.0624101211444184,7.554916926943512e-05
d3vw,1,5,1,5,6.21099910488612e-05,0.05329944751111745,7.550044712122364e-05
thakur-abhijeet,2,0,5,0,0.0,0.04885765910459747,7.530741513132809e-05
mabq,3,0,7,0,0.0,0.06255546637380206,7.517873287677525e-05
AdiY00,1,1,10,1,0.0,0.024865809588448678,7.49667187002358e-05
henrysipp,1,0,10,0,0.0,0.024865809588448678,7.49667187002358e-05
jasencarroll,2,0,2,0,0.0,0.06264202422220011,7.495836458715481e-05
dariogriffo,1,0,3,0,0.0,0.04623324268177885,7.490352439072904e-05
elvinaspredkelis,1,0,3,0,0.0,0.04623324268177885,7.490352439072904e-05
andrewjanssen,2,0,6,0,0.0,0.042996257527017315,7.46518390101733e-05
jasonish,3,0,4,0,0.0,0.06732159714513937,7.445888444653988e-05
wrex,2,0,5,0,0.0,0.05656939926975359,7.432107382152972e-05
mirzap,2,0,4,0,0.0,0.056598310376705756,7.429151334905833e-05
NoaHimesaka1873,2,2,3,2,0.00018068999409017117,0.05323098322401261,7.425966574241678e-05
TheDeFreeze,1,0,1,0,0.0,0.05691829397143444,7.42394343222701e-05
nullndr,2,0,6,0,0.0,0.056598310376705756,7.422582759214639e-05
ahmetkca,4,0,4,0,0.0,0.06756804594493854,7.404620396347027e-05
bastos,2,0,11,0,0.0,0.03529127702477829,7.38010953127364e-05
Zalmez,3,0,4,0,0.0,0.05326793040103621,7.362328945255024e-05
miharekar,1,1,9,3,0.0,0.02670769060816487,7.315617268313109e-05
ericjim,1,1,9,1,0.0,0.02670769060816487,7.315617268313109e-05
WillEhrendreich,1,0,1,0,0.0,0.0003792188092529389,7.297194844579227e-05
HamzaHeikal2011,1,0,1,0,0.0,0.0003792188092529389,7.297194844579227e-05
l4loLX3,1,2,1,2,0.00018068999409017125,0.0003792188092529389,7.297194844579227e-05
devsujalpatel,2,0,2,0,0.0,0.06582763659822921,7.28811248019475e-05
joonjeong,2,0,3,0,0.0,0.05663690451947883,7.256536800085081e-05
slinn-01,2,0,4,0,0.0,0.06150168121274765,7.251052780442503e-05
Rovetown,2,0,4,0,0.0,0.06150168121274765,7.251052780442503e-05
MadMax-067,2,0,4,0,0.0,0.06150168121274765,7.251052780442503e-05
drewhamlett,2,1,6,1,0.00016266587766169323,0.03829531749094958,7.24212478901249e-05
alexx-avdeev,2,0,5,0,0.0,0.056598310376705756,7.241528157504167e-05
tahaN415,2,1,4,1,5.035151109200631e-07,0.05666588468553007,7.233906357077821e-05
andrepadez,2,0,7,0,0.0,0.049001781992811626,7.178999332700915e-05
jharlan-hash,2,0,3,0,0.0,0.0005056250790039185,7.169041629333518e-05
CGCM070,2,0,3,0,0.0,0.06264983630233129,7.166299619512229e-05
leonhazen,1,0,8,0,0.0,0.028917406380995977,7.134562666602639e-05
rockorager,1,0,8,0,0.0,0.028917406380995977,7.134562666602639e-05
mmorri,1,0,8,0,0.0,0.028917406380995977,7.134562666602639e-05
juanchomann,2,1,3,1,1.4386146026287516e-07,0.05663690451947883,7.114446602717354e-05
kyleGrealis,2,0,2,0,0.0,0.06733524157098963,7.113956301244462e-05
ElFitaFlores,3,0,4,0,0.0,0.056617600871040015,7.109571667177563e-05
Matthew-act546,3,0,3,0,0.0,0.06747199063998026,7.095378807307684e-05
jonnyace,2,0,2,0,0.0,0.06733524157098963,7.07548219837461e-05
cairin,2,0,3,0,0.0,0.06982599451686902,7.069998178732033e-05
vrinek,2,1,3,2,0.0,0.06982599451686902,7.069998178732033e-05
phenomen,2,1,3,1,0.00010250271763432493,0.06975017115908912,7.069998178732033e-05
itsscb,1,0,3,0,0.0,0.032140087250775155,7.03963256673952e-05
matiacone,2,0,4,0,0.0,0.04882176075110401,7.034824153880463e-05
MK-Mike,2,0,3,0,0.0,0.05890639750199695,7.008532531375734e-05
rafaelbernard,2,10,5,20,3.808008182331677e-05,0.048767661594461685,6.981566459531855e-05
ctarx,1,10,7,10,0.0,0.03144480352073893,6.95350806489217e-05
schlafer,1,1,1,1,1.4386146026287516e-07,0.0003792188092529389,6.894427596664141e-05
sebgott,1,0,1,0,0.0,0.0003792188092529389,6.894427596664141e-05
tobi,1,0,1,0,0.0,0.0003792188092529389,6.894427596664141e-05
shelldandy,2,0,7,0,0.0,0.049088664584997464,6.893984676800088e-05
zenhooms123321-stack,1,0,2,0,0.0,0.05315713310580205,6.888943577021562e-05
pandelig,1,0,2,0,0.0,0.05315713310580205,6.888943577021562e-05
CwalkPinoy,1,1,2,1,0.0,0.05310308561895732,6.888943577021562e-05
ajmeese7,1,0,2,0,0.0,0.05315713310580205,6.888943577021562e-05
xnileshtiwari,1,0,2,0,0.0,0.05315713310580205,6.888943577021562e-05
camilonova,1,0,2,0,0.0,0.05315713310580205,6.888943577021562e-05
danielpavone,1,0,2,0,0.0,0.05315713310580205,6.888943577021562e-05
42kiko,1,0,2,0,0.0,0.05315713310580205,6.888943577021562e-05
mohamedbril,1,0,2,0,0.0,0.05315713310580205,6.888943577021562e-05
ZeraTS,1,0,2,0,0.0,0.05315713310580205,6.888943577021562e-05
EfeDevirgen,1,0,2,0,0.0,0.05315713310580205,6.888943577021562e-05
DallinTG,1,0,2,0,0.0,0.05315713310580205,6.888943577021562e-05
Kashan-amd,1,0,2,0,0.0,0.05315713310580205,6.888943577021562e-05
matevzg,1,0,2,0,0.0,0.05315713310580205,6.888943577021562e-05
assada,1,1,2,1,0.0,0.05315713310580205,6.888943577021562e-05
r3nor,1,0,2,0,0.0,0.05315713310580205,6.888943577021562e-05
h4z-dev,1,0,2,0,0.0,0.05315713310580205,6.888943577021562e-05
arthur404dev,1,0,2,0,0.0,0.05315713310580205,6.888943577021562e-05
alfarhan,1,1,2,1,0.0,0.05306908332305915,6.888943577021562e-05
stallmer,1,0,2,0,0.0,0.05315713310580205,6.888943577021562e-05
edmooredop,1,0,2,0,0.0,0.05315713310580205,6.888943577021562e-05
mrlarsendk,1,2,2,6,0.0,0.05311159300210678,6.888943577021562e-05
Lejoni,1,1,2,1,0.0,0.05315713310580205,6.888943577021562e-05
groupsvkg,1,0,2,0,0.0,0.05315713310580205,6.888943577021562e-05
executionreverted,1,0,2,0,0.0,0.05315713310580205,6.888943577021562e-05
rulonder,1,1,2,1,0.0,0.05315713310580205,6.888943577021562e-05
MichaelGame-Dev,1,0,2,0,0.0,0.05315713310580205,6.888943577021562e-05
themodev,1,0,2,0,0.0,0.05315713310580205,6.888943577021562e-05
Travcort,1,0,2,0,0.0,0.05315713310580205,6.888943577021562e-05
hossimo,1,0,2,0,0.0,0.05315713310580205,6.888943577021562e-05
P1tchZ3r0,1,0,2,0,0.0,0.05315713310580205,6.888943577021562e-05
michielryvers,1,1,2,2,0.0,0.05315713310580205,6.888943577021562e-05
vnijs,1,0,2,0,0.0,0.05315713310580205,6.888943577021562e-05
DoppioJP,1,0,2,0,0.0,0.05315713310580205,6.888943577021562e-05
czlowiek488,1,1,2,1,0.0,0.05307757981414514,6.888943577021562e-05
michaelosmith,1,0,2,0,0.0,0.05315713310580205,6.888943577021562e-05
LukasTrust,2,0,3,0,0.0,0.0566079539804503,6.879418954083228e-05
sarrietav-dev,3,1,4,1,0.00014632189084853766,0.05871813027260902,6.876710660536166e-05
muinmomin,2,0,3,0,0.0,0.056617600871040015,6.853769552169994e-05
DavidHoenisch,2,1,2,1,0.0001611765571146575,0.06734889152873764,6.833821849625559e-05
zachasme,2,0,6,0,0.0,0.04903070866459014,6.828826280133886e-05
gthelding,1,5,6,13,0.0,0.03449766529855885,6.7724534631817e-05
JustinMissmahl,1,0,6,0,0.0,0.03454633273487187,6.7724534631817e-05
icehunt,1,4,6,12,0.00013451046534578828,0.03451921735934512,6.7724534631817e-05
abradburne,1,0,6,0,0.0,0.03454633273487187,6.7724534631817e-05
brianblakely,1,1,6,1,0.00013465432680605116,0.03454633273487187,6.7724534631817e-05
weholt,2,0,2,0,0.0,0.053525387773685006,6.764130325913742e-05
arni1981,2,2,4,2,6.791771158352028e-05,0.048875506931910735,6.756709478678575e-05
bzierk,2,0,4,0,0.0,0.048922409352269595,6.756709478678575e-05
semakusut,2,0,2,0,0.0,0.06268529847382318,6.737693577578389e-05
soubky0,2,2,5,2,1.1159055937661784e-05,0.05650631728637302,6.716231447613214e-05
rogeriopvl,2,1,2,1,4.6366891170010985e-05,0.06289891743870935,6.698232229567474e-05
BaselCS,1,1,1,1,2.518431872816166e-05,0.054100648414144734,6.686703618143409e-05
ilyasovd,2,0,2,0,0.0,0.06730795824782472,6.663424980892176e-05
JavierBertolino,2,0,6,0,0.0,0.04588207180103063,6.653406686997536e-05
rsalas82,1,0,1,0,0.0,0.0003792188092529389,6.652767247915088e-05
pushcx,2,0,3,0,0.0,0.0672943248756862,6.64964391839116e-05
daltonbr,2,4,3,4,0.004237453830603889,0.06719143970797538,6.64964391839116e-05
manofcolombia,2,0,3,0,0.0,0.0672943248756862,6.64964391839116e-05
njkevlani,2,0,3,0,0.0,0.0672943248756862,6.64964391839116e-05
sattary,2,5,3,5,0.0017050291717254247,0.06719143970797538,6.64964391839116e-05
black-adm,2,0,3,0,0.0,0.05677239950636754,6.64107070670882e-05
albinkc,1,0,1,0,0.0,0.04883611376029146,6.636867772316403e-05
domingo2000,2,1,2,2,3.164952125783253e-07,0.06744459640910735,6.630844657709565e-05
knappkevin,3,0,4,0,0.0,0.05669489452410628,6.598011713808165e-05
nicoestrada,1,4,5,6,0.0,0.03827117635194826,6.591398861471229e-05
marlonmarcello,1,2,5,2,0.0,0.03822467007023527,6.591398861471229e-05
meerzulee,1,1,5,2,0.0,0.03822026326022026,6.591398861471229e-05
darcy,1,2,5,3,0.0,0.03822907789658101,6.591398861471229e-05
cannikin,1,0,5,0,0.0,0.03827117635194826,6.591398861471229e-05
SpaceByBlank,2,0,3,0,0.0,0.05669489452410628,6.575654876968105e-05
morsontologica,1,0,3,0,0.0,0.03830647779444976,6.567760944341133e-05
medrinnn,2,0,2,0,0.0,0.06256724706426794,6.530767370109348e-05
lakwey,2,3,4,3,0.00023783656148859396,0.057356844899507015,6.523089893665132e-05
cevdetta,2,0,4,0,0.0,0.05740015236891203,6.523089893665132e-05
guidovicino,2,0,4,0,0.0,0.04882893620094985,6.513595950696233e-05
bigint,2,0,4,0,0.0,0.056588670058126865,6.493565983855414e-05
liaobinbin,2,0,3,0,0.0,0.0566079539804503,6.487617508610823e-05
vaibhav-mattoo,2,0,4,0,0.0,0.04885765910459747,6.482349740983001e-05
fcmiranda,2,3,5,3,1.420118129166382e-06,0.050223081884434265,6.472352085287066e-05
Macho0x,2,1,2,1,0.0002090784689485876,0.07429909536511665,6.468589316680691e-05
ericrswanny,2,1,2,1,0.00011814622424088631,0.07439142004282642,6.468589316680691e-05
Cutipus,1,0,1,0,0.0,0.044068454955731896,6.466725116998799e-05
vladkhard,3,0,4,0,0.0,0.06789946493179293,6.46356650557305e-05
mir-hussain,2,0,2,0,0.0,0.06733524157098963,6.45822864016304e-05
PatricioTabilo,1,0,1,0,0.0,0.04328756767573457,6.449790055999095e-05
gigor,1,0,1,0,0.0,0.04328756767573457,6.449790055999095e-05
ally1002,1,0,1,0,0.0,0.04328756767573457,6.449790055999095e-05
amwilliams42,1,0,1,0,0.0,0.05320821299027271,6.44961221117351e-05
BirajMainali,2,0,4,0,0.0,0.05793061585200746,6.446085564854063e-05
dvalnn,2,0,3,0,0.0,0.0566079539804503,6.441174110030052e-05
DanielApt,3,0,3,0,0.0,0.06755430701733689,6.439880572854618e-05
Antse,1,0,4,0,0.0,0.04289633078260333,6.410344259760759e-05
chrisroundhill,1,0,4,0,0.0,0.04289633078260333,6.410344259760759e-05
Sameer292,1,0,4,0,0.0,0.04289633078260333,6.410344259760759e-05
tuladhar,1,4,4,4,0.0,0.04284898067974028,6.410344259760759e-05
ptsmonteiro,1,1,4,1,0.0,0.04283790716102216,6.410344259760759e-05
ttmachado,1,0,4,0,0.0,0.04289633078260333,6.410344259760759e-05
noxidsoft,1,2,4,4,0.0,0.042854519586239724,6.410344259760759e-05
nicfit,1,0,4,0,0.0,0.04289633078260333,6.410344259760759e-05
D-Pagey,1,2,4,3,0.0001343666038855254,0.042854519586239724,6.410344259760759e-05
ThiaudioTT,1,1,4,1,0.0,0.04284344320485274,6.410344259760759e-05
mheisig,1,0,4,0,0.0,0.04289633078260333,6.410344259760759e-05
wiehann,1,0,4,0,0.0,0.04289633078260333,6.410344259760759e-05
DrInfinite,1,1,4,1,0.0,0.04289633078260333,6.410344259760759e-05
neheb,1,1,4,3,0.0,0.04289633078260333,6.410344259760759e-05
TheAhumMaitra,1,0,4,0,0.0,0.04289633078260333,6.410344259760759e-05
samanshirdel,1,1,4,6,0.0,0.04286005992490634,6.410344259760759e-05
linux-brat,1,0,4,0,0.0,0.04289633078260333,6.410344259760759e-05
mlombardi96,1,3,4,5,0.0,0.04283790716102216,6.410344259760759e-05
AurelienBoland,1,1,4,1,0.0,0.04289633078260333,6.410344259760759e-05
jkthorne,1,1,4,1,0.0,0.04283237254769387,6.410344259760759e-05
mykiwi,1,0,4,0,0.0,0.04289633078260333,6.410344259760759e-05
nikkos,1,0,4,0,0.0,0.04289633078260333,6.410344259760759e-05
ItIsCiprian,1,0,4,0,0.0,0.04289633078260333,6.410344259760759e-05
martinstork,1,0,4,0,0.0,0.04289633078260333,6.410344259760759e-05
Sergiogd112,1,0,4,0,0.0,0.04289633078260333,6.410344259760759e-05
apiguy,1,0,4,0,0.0,0.04289633078260333,6.410344259760759e-05
ltehacker,2,1,2,1,1.8941758934611894e-06,0.06268152080150322,6.409065928588609e-05
GreenHacker420,2,1,2,1,2.985601205790383e-05,0.06273264386541971,6.409065928588609e-05
alexjp,2,1,2,3,0.0,0.06268152080150322,6.409065928588609e-05
rafaelvzago,3,0,4,0,0.0,0.06018697136073601,6.407193688620863e-05
manuelgdlvh,2,0,2,0,0.0,0.06740354674604643,6.394600275257634e-05
eduardoborges,1,1,1,1,1.4386146026287516e-07,0.0003792188092529389,6.376583992201885e-05
Woosah,2,5,4,10,0.00013631630872175342,0.0526226291300239,6.350820871668677e-05
tubaman,2,0,4,0,0.0,0.052693430913760955,6.350820871668677e-05
apurbapokharel,3,0,3,0,0.0,0.0675817904620144,6.337036444365834e-05
tomaslucas,2,0,3,0,0.0,0.0566079539804503,6.332541348985762e-05
mrbende,1,0,1,0,0.0,0.045598693646893056,6.311912617964702e-05
samgurung,2,0,3,0,0.0,0.056627251050155585,6.301295139272532e-05
APS6,2,0,3,0,0.0,0.056627251050155585,6.291467711478946e-05
Serster,2,0,4,0,0.0,0.056714250923738954,6.291297483576595e-05
dz0ny,2,3,4,3,4.928263304833124e-05,0.05663180107945858,6.291297483576595e-05
YannickHerrero,2,0,4,0,0.0,0.056714250923738954,6.291297483576595e-05
Ericode254,1,0,1,0,0.0,0.06252015090539383,6.287534714970221e-05
ferrao,1,5,1,7,0.00026350751135789067,0.06245715213246996,6.287534714970221e-05
SvenSchneiderDVAG,1,0,1,0,0.0,0.06252015090539383,6.287534714970221e-05
ikegam,1,0,1,0,0.0,0.06252015090539383,6.287534714970221e-05
rixlabs,1,1,1,1,5.3474856553125184e-05,0.06252015090539383,6.287534714970221e-05
John-Lin,1,1,1,1,0.0,0.06245715213246996,6.287534714970221e-05
yuri-xyz,1,0,1,0,0.0,0.06252015090539383,6.287534714970221e-05
daanlenaerts,1,2,1,3,0.00013224392077361652,0.06245715213246996,6.287534714970221e-05
impost0r,2,0,3,0,0.0,0.05873975988530106,6.285662475002475e-05
0xMarius,2,0,3,0,0.0,0.05873975988530106,6.285662475002475e-05
joaomendoncaa,1,1,1,2,9.673826884462503e-06,0.04313891522695518,6.278961503287879e-05
ProPatte,2,1,3,5,0.0,0.056598310376705756,6.270900520097618e-05
taylortek91,2,1,3,1,7.341729855415394e-06,0.057877542513818186,6.265030963143592e-05
tijoseymathew,2,0,3,0,0.0,0.05793061585200746,6.265030963143592e-05
AlwaysRead,2,0,3,0,0.0,0.05793061585200746,6.265030963143592e-05
MartinsBerzinsBN,1,0,1,0,0.0,0.04304639568687002,6.262418802563228e-05
juansalvatore,1,0,1,0,0.0,0.04304639568687002,6.262418802563228e-05
gyaaniguy,1,7,3,8,0.0,0.04872465660187398,6.22928965805029e-05
joshuafouch,1,4,3,4,0.00013451046534578828,0.04872465660187398,6.22928965805029e-05
kristofer,1,1,3,1,0.0,0.04872465660187398,6.22928965805029e-05
chris-mulvi-data,1,0,3,0,0.0,0.04879308002808971,6.22928965805029e-05
MangelMaxime,1,0,3,0,0.0,0.04879308002808971,6.22928965805029e-05
motaz-shokry,1,0,3,0,0.0,0.04879308002808971,6.22928965805029e-05
artfwo,1,1,3,3,0.0,0.048803557120440245,6.22928965805029e-05
MidnightSlicer,1,0,3,0,0.0,0.04879308002808971,6.22928965805029e-05
ATeal,1,0,3,0,0.0,0.04879308002808971,6.22928965805029e-05
BraisonCrece,1,0,3,0,0.0,0.04879308002808971,6.22928965805029e-05
TAnomaly,1,0,3,0,0.0,0.04879308002808971,6.22928965805029e-05
toni-ds,1,0,3,0,0.0,0.04879308002808971,6.22928965805029e-05
mtk3d,1,0,3,0,0.0,0.04879308002808971,6.22928965805029e-05
aelhady03,1,0,3,0,0.0,0.04879308002808971,6.22928965805029e-05
dakshesh14,1,1,3,1,0.0,0.04879308002808971,6.22928965805029e-05
ImToon,1,0,3,0,0.0,0.04879308002808971,6.22928965805029e-05
alex-305,1,0,3,0,0.0,0.04879308002808971,6.22928965805029e-05
t0gun,1,0,3,0,0.0,0.04879308002808971,6.22928965805029e-05
marksmithsgit,1,0,3,0,0.0,0.04879308002808971,6.22928965805029e-05
LeoPazEs,1,0,3,0,0.0,0.04879308002808971,6.22928965805029e-05
kashifkhan,1,0,3,0,0.0,0.04879308002808971,6.22928965805029e-05
0xProt,1,1,3,2,0.0,0.04879308002808971,6.22928965805029e-05
oca159,1,1,3,1,0.0,0.04873181883274298,6.22928965805029e-05
mihailo-obradovic,1,0,3,0,0.0,0.04879308002808971,6.22928965805029e-05
bftanase,1,1,3,1,1.6692454902519037e-05,0.04879308002808971,6.22928965805029e-05
oppegard,1,2,3,3,0.0,0.04872465660187398,6.22928965805029e-05
d0ctr,1,1,3,2,0.0,0.04878919257088308,6.22928965805029e-05
rajayonin,1,0,3,0,0.0,0.04879308002808971,6.22928965805029e-05
rodrigotoledo,1,1,3,1,0.0,0.04879308002808971,6.22928965805029e-05
remshams,1,0,3,0,0.0,0.04879308002808971,6.22928965805029e-05
hirschnase,1,0,3,0,0.0,0.04879308002808971,6.22928965805029e-05
joaofelipegalvao,1,0,3,0,0.0,0.04879308002808971,6.22928965805029e-05
eososlinux,1,0,3,0,0.0,0.04879308002808971,6.22928965805029e-05
purrsec,1,0,1,0,0.0,0.0003792188092529389,6.223148850138995e-05
