colaborador,in_degree,out_degree,in_degree_weighted,out_degree_weighted,betweenness,closeness,pagerank
luposlip,4,5,4,7,0.0006656892567117005,0.0014245014245014246,0.0001820042719829121
kylebragger,3,1,7,1,0.00033301378895726357,0.049866508986005836,0.00018191478916989976
rparrapy,2,0,2,0,0.0,0.05070156004800148,0.00018155826589305243
xElkomy,4,0,4,0,0.0,0.0508471201631058,0.00018044489625742755
tekumara,5,0,7,0,0.0,0.054161388398914226,0.0001803568196353639
deanandreakis,5,0,6,0,0.0,0.06361873504668718,0.0001792569376887291
codewhizz,4,1,5,1,1.860766615546333e-06,0.05994985903661702,0.00017874052436222659
MichaelM3,3,0,5,0,0.0,0.05924850852298972,0.0001786336764033308
ih8d8,2,1,4,1,5.367828369847132e-06,0.05874373904031516,0.000177952507247977
manuel1618,6,21,28,28,0.0009732161491795587,0.04956831295510285,0.00017745185099682077
kyedavey,5,6,7,8,0.0007119595685764251,0.07176773843440509,0.00017741416684963971
guilhermetk,5,22,21,27,0.0009566209417252128,0.04985969196495512,0.00017680185788504266
gangaasoonu,8,7,13,10,0.0022782013340073527,0.06497837996145496,0.0001767064930802945
alpiua,1,1,1,1,0.00033227371132608057,0.04669957064323261,0.00017638971584737258
AnonymousCoderArtist,3,0,6,0,0.0,0.06379210220673635,0.00017499459314983127
mathieucollet,1,1,2,1,5.367828369847132e-06,0.046696243364400786,0.00017459029680159843
shawntz,4,1,9,4,2.537409021199545e-07,0.06857742897462524,0.00017309441956993193
iamsameerpaudel,4,0,6,0,0.0,0.06859024958202374,0.00017309441956993193
rCirelli,6,1,13,1,0.00039730841075693283,0.05161670630111048,0.00017308557270028234
nonetrix,5,0,8,0,0.0,0.05560612989000379,0.00017288854780850104
data-davey,4,0,4,0,0.0,0.05086500000197491,0.0001703787261362948
joaocarvalhoopen,2,0,2,0,0.0,0.05950509506648441,0.00017004789554802462
ashutoshbw,5,0,8,0,0.0,0.05125583193828513,0.00016973960962329948
CaffeinatedTech,6,0,11,0,0.0,0.05623816106076896,0.00016916794359599633
denisu14,4,1,10,2,2.537409021199545e-07,0.04770279659544902,0.00016910367731126782
NLedge,4,0,12,0,0.0,0.04233140655105973,0.00016894350831720995
hegjon,4,4,5,7,0.00057617834720407,0.05777342732831406,0.00016820029771575564
cstrickjacke,2,0,2,0,0.0,0.07226513754593644,0.00016815705744187753
Cammisuli,5,0,13,0,0.0,0.06850639226691611,0.00016804282110352456
djmiky43,4,0,5,0,0.0,0.057969544164045664,0.00016798414354019165
mburns75,4,0,5,0,0.0,0.03532697824452582,0.00016688367260367934
atorrez007,3,1,6,1,3.1626084796729634e-05,0.04163990977349279,0.00016687531485937797
Jerbear0,3,0,4,0,0.0,0.0008012820512820514,0.00016687433250267003
kjamal-hub,3,3,6,4,0.000335484742027908,0.0005341880341880342,0.00016687433250267003
RaphaelKimmig,4,1,19,1,0.0003321468408750205,0.05384169570765378,0.0001663522550144384
PhilIsHere,4,0,8,0,0.0,0.04435314857522304,0.00016517698738868194
MananDesai54,5,2,9,2,5.099452054979902e-05,0.06351546689794738,0.0001648286535032437
wltechblog,3,1,4,1,0.00012864663737481693,0.06265185194915385,0.00016467257764567406
AdamMusa,4,1,9,1,8.838620440720185e-05,0.04717067339933351,0.00016461584061595202
xulqarnaen,4,3,4,3,0.0009207493140270322,0.05171184555843566,0.00016411516774289
zaborowskimichal,5,0,11,0,0.0,0.053962236360383144,0.0001634962538046937
jarvis1704,4,0,4,0,0.0,0.06092623405435386,0.0001616596317992698
ramlev,4,0,4,0,0.0,0.06860307498396503,0.00016099046798573828
stoicz,3,1,12,1,0.00017109990687950554,0.0466637214334246,0.00016095998005948183
ZacAmnell,3,0,5,0,0.0,0.03904323135194689,0.0001602619890558211
JordanAnthonyKing,7,4,22,7,0.0004258550723489568,0.039196523022423074,0.00016013083971190952
rogeriopvl,6,1,8,1,4.3721974015288357e-05,0.06874447161593497,0.00015990996570296845
genebean,3,0,4,0,0.0,0.06882199634082874,0.00015967359351519835
luigig44,2,0,5,0,0.0,0.04903324843281908,0.00015945002672961033
BenMerSci,4,0,4,0,0.0,0.06871262347897862,0.00015777535584618685
valbertoenoc,3,0,8,0,0.0,0.0486859016974693,0.00015754891136205053
mcolinp,2,0,3,0,0.0,0.05771421189464292,0.00015719709689650808
ameeno,6,0,8,0,0.0,0.07147822975161106,0.00015648860494784457
NvmN1G,2,0,2,0,0.0,0.05488109512390088,0.00015647407337346971
Awais-Sajid-119,6,0,10,0,0.0,0.060571002180563285,0.00015645271950385476
Zooce,6,1,9,1,0.0003233124284662105,0.05971245034768283,0.00015583032072550505
richvote,3,0,5,0,0.0,0.05796527887710411,0.00015559417578452813
KiskaLE,3,0,6,0,0.0,0.05405764623754899,0.00015552736907084244
pheonick,3,0,4,0,0.0,0.05407358069480398,0.00015552736907084244
slawomir-andreasik,4,0,4,0,0.0,0.06427359428939207,0.00015545392841847296
virtualabishek,4,0,5,0,0.0,0.06365184681024375,0.00015524032736775732
fcoelhomrc,5,0,6,0,0.0,0.05985142659286215,0.00015515312450395115
SuspendTV,3,1,7,2,0.00016620029088857023,0.05154376013618524,0.00015418151370232716
nuelle16,3,0,6,0,0.0,0.0497342069966443,0.00015376172305488044
0xK1K3,2,0,12,0,0.0,0.035885018935866396,0.00015232609171968322
Dan-Kingsley,4,0,4,0,0.0,0.07569408809866825,0.00015153450139976398
duke13137,3,0,9,0,0.0,0.03222283901407386,0.0001511889791833535
Ashur-D,2,3,3,6,0.00013702008714477549,0.05921323953749894,0.00015084258270227813
Davilonchi,4,0,5,0,0.0,0.068667274006035,0.00014990339752561822
RomanoCodes,3,1,4,3,2.537409021199545e-07,0.0635526147608254,0.00014985339617657468
GuzmanMD,3,1,3,1,0.00012864663737481693,0.0635636252623432,0.00014985339617657468
eduardobatista,3,0,3,0,0.0,0.0635636252623432,0.00014985339617657468
ayan-de,4,1,5,1,0.0004760802730112958,0.05750018078569236,0.00014981112465072178
mikailbayram,6,3,8,4,0.0004711807089907579,0.05999730987393431,0.00014973102224485535
coryellcp,4,0,5,0,0.0,0.05770513447849087,0.00014957522195397526
geass94,3,1,3,2,0.0003330603081226524,0.04372660912644128,0.00014956635447348953
prertik,4,0,9,0,0.0,0.05192380412176215,0.000149476552260102
devbrsa,5,3,10,3,0.0003421661326749791,0.057957039047139156,0.00014946093139604267
reza866,3,0,5,0,0.0,0.0497342069966443,0.0001492227389518748
Chase78712002,6,4,7,5,0.00033876175042918,0.06416672180218978,0.0001489420096597628
apostaat,3,0,4,0,0.0,0.03213534597654769,0.00014867637787232152
vander00,3,0,6,0,0.0,0.05190240030816654,0.00014854268602412023
sdurnov,3,1,4,1,1.393883355645617e-05,0.05087768051502941,0.0001478982542646234
jjeffrin,4,1,6,1,6.877647151961363e-05,0.06857742897462524,0.00014787863211127928
NathanaelRea,3,0,4,0,0.0,0.057650729889101984,0.0001475416337286855
fhammerschmidt,3,0,4,0,0.0,0.057650729889101984,0.0001475416337286855
evanh1393,5,1,6,1,2.8879306710677844e-05,0.0577458865583767,0.00014742017758510046
richecr,2,0,3,0,0.0,0.058090097054490634,0.00014725789551858922
silverskymedia,2,0,3,0,0.0,0.000641025641025641,0.0001471472191034313
battlej07,3,1,7,1,0.00016640116910274845,0.05389739126993449,0.00014644940538269718
thomasbigger584,3,0,3,0,0.0,0.043781532817929,0.00014621301150759668
parsamrrelax,2,0,3,0,0.0,0.04409521515735389,0.00014559356820980913
Canatulee,3,0,3,0,0.0,0.06404874351349775,0.0001454028127479306
ryukamish,2,4,2,6,0.0004078077535022017,0.045296031634829446,0.00014528890236896946
lukehsiao,3,11,11,18,0.0007447750730694461,0.0509532895674276,0.0001450401774577772
dimus,1,1,1,1,0.0002943394464591473,0.05359642126725153,0.0001446940346258179
steffenkrogmann,3,0,3,0,0.0,0.054246913580246914,0.00014443226628121594
danprueitt,2,0,3,0,0.0,0.0004748338081671415,0.0001441794232823069
Grawave,2,0,2,0,0.0,0.0007122507122507123,0.0001441794232823069
Kro0noss,2,0,2,0,0.0,0.0007122507122507123,0.0001441794232823069
hilderv,2,0,3,0,0.0,0.0004748338081671415,0.0001441794232823069
Romanhan,2,1,2,1,0.0003329080635813804,0.0007122507122507123,0.0001441794232823069
sifenfisaha,2,0,2,0,0.0,0.0007122507122507123,0.0001441794232823069
Traves-Theberge,2,0,3,0,0.0,0.0004748338081671415,0.0001441794232823069
luishg,2,0,3,0,0.0,0.0004748338081671415,0.0001441794232823069
JamesShelley,2,2,9,2,8.859786499021743e-07,0.040484365270690055,0.00014413648232971133
shayne,4,0,10,0,0.0,0.05754130067230366,0.00014413592722144192
LabGuy94,3,1,5,1,0.00033491684572316337,0.04971696383910124,0.00014402303505858439
SDCVO,3,0,6,0,0.0,0.046976855955729195,0.00014342077012820736
hoblin,4,3,6,3,0.00011740392095784147,0.05556398583712696,0.00014314625586004938
j-c-m,2,0,5,0,0.0,0.05095437821664815,0.00014285874157540245
JamesMConroy,3,2,5,2,0.00012298912147504955,0.04187893520767559,0.0001413790458415736
dylanbr,3,1,16,1,0.00017241314772060553,0.05517755623655775,0.00014122676519626908
nns2009,3,0,3,0,0.0,0.06380682521986869,0.00014072905071096906
davide-ferrara,5,1,8,1,0.00016732097987293327,0.043695177515711836,0.00014031288653889462
elpritchos,2,1,8,1,0.0,0.049527925953781464,0.00013835433917970397
MikaelWeiss,4,0,6,0,0.0,0.05421741466148146,0.00013835074465309827
m5lk3n,5,3,6,7,0.00010710818458505094,0.05955749683340948,0.00013707858709086822
imvaskii,4,1,8,1,0.00022972437819211345,0.05495308825126514,0.00013659909186550584
erik-brueggemann,4,3,13,3,0.00019331552700511243,0.06344943106336279,0.00013621232416937426
jfernandez,5,0,7,0,0.0,0.06365901715345387,0.00013584012364401378
JumpIn-Git,1,0,2,0,0.0,0.04549860564863055,0.00013527825642501877
transporsche,2,0,2,0,0.0,0.062469196678598383,0.00013523720648923166
marionuevo,3,0,5,0,0.0,0.06346042749855574,0.00013522779052182785
Justikun,3,0,9,0,0.0,0.05792436211282304,0.00013505646643523087
neurotroph,3,0,5,0,0.0,0.05770948253217757,0.00013485760079235288
davidwinter,5,1,5,3,0.0003327159454697752,0.06854419220515819,0.00013483217614623254
pymmog,2,0,3,0,0.0,0.054458845927600565,0.0001345842458505207
SYKwong,5,0,7,0,0.0,0.06882832080200502,0.0001342146786718542
sk4rrjin,4,1,5,1,4.815050793853787e-05,0.06350445138166262,0.00013417702528301865
rajofearth,3,0,4,0,0.0,0.06855180213270647,0.00013406478105170653
raybarrera,1,2,1,3,0.00016620029088857026,0.049575050526525305,0.00013389350216048417
infogulch,4,0,6,0,0.0,0.06373296138294395,0.00013362078992427636
LucaNerlich,1,9,3,11,1.0498196503831023e-05,0.035276491606891065,0.00013184222198537823
DevBasem,4,0,10,0,0.0,0.0631757533931447,0.00013178523202997446
mazdak,4,0,7,0,0.0,0.049598914301004424,0.00013164142496467645
kaizakin,3,0,4,0,0.0,0.05479896238651102,0.00013102506763860422
jpumfrey,3,1,6,2,3.8061135317993177e-07,0.04704311386257789,0.00013094146300462605
indahud,4,0,6,0,0.0,0.04738181504485853,0.00013066034344776795
theajmalrazaq,2,0,3,0,0.0,0.06325214487245925,0.00013048546297934427
RyanBreaker,4,1,4,2,0.00044411533278069056,0.06354070500411964,0.0001297051903008904
antonavy,3,2,6,2,0.00017249060291256397,0.05403313284794766,0.0001295543084300828
not-NEK0,3,0,5,0,0.0,0.050821188989127915,0.0001295398468847313
bettinson,4,0,4,0,0.0,0.05935591938185551,0.00012921775558750892
voody77,5,7,7,8,0.0006541388749711684,0.060165563629766855,0.00012918743402479945
michaelhazan,2,0,3,0,0.0,0.0004748338081671415,0.00012904948380206482
inffy,3,37,6,54,0.0008445765927062686,0.04355949441342968,0.00012820893495470094
jpow18,5,0,8,0,0.0,0.06267830651603333,0.00012802247786649674
gaudi369,3,0,3,0,0.0,0.06843671796572375,0.00012787295667616565
maietta,4,6,5,9,0.00038565484976649293,0.06328711551685696,0.00012728892462041927
ammarove,3,0,5,0,0.0,0.04701677794898134,0.00012715897813456552
scossar,3,0,9,0,0.0,0.057546230813557545,0.00012705802532496325
sashi12222,5,0,5,0,0.0,0.07596818810511756,0.00012683192943050128
LukasTrust,3,1,6,1,0.00015300864211668713,0.061733860312059366,0.00012634664350636609
roberto-aguilar,3,4,9,9,0.0002951006691655071,0.03202701499153905,0.0001256872808841478
juizmill,2,0,3,0,0.0,0.04812917168046892,0.0001255654398113572
SamuelCam14,2,0,2,0,0.0,0.04485687451508841,0.0001255107850898651
meceo,3,1,4,1,3.8061135317993177e-07,0.05407358069480398,0.00012526749011035825
pipetogrep,3,3,22,3,0.0002687902045411053,0.06347435550359323,0.00012513477660877506
jonashan,5,1,11,2,2.727714697789511e-06,0.054511455932249486,0.00012504835490841375
dec05eba,4,8,7,12,0.000774482480648991,0.06824918538990395,0.00012486098024901333
vitaliiorlov,4,2,4,2,0.0005429161360875119,0.059160364432059485,0.00012485578303302638
donovan-duplessis,3,1,5,1,7.675662289128624e-06,0.05525375987123384,0.00012441571296437616
gregmolnar,4,0,6,0,0.0,0.06178272198982258,0.00012385256991717203
fidelisakilan,5,0,5,0,0.0,0.07086639571640539,0.00012385194457918865
d4vsanchez,2,1,3,5,1.2687045105997726e-07,0.059211944803794735,0.0001237496550419388
rossvz,4,2,7,2,2.7091323590662595e-05,0.0549964954440773,0.00012367369552104297
saullrb,3,2,16,6,0.0001668769332942234,0.0438106482550927,0.00012344779510346012
MislavPukljak,3,0,7,0,0.0,0.049676660787771894,0.00012320266460315088
MichaelTeeuw,3,0,4,0,0.0,0.0684807680319182,0.00012316561928513305
iandol,3,1,4,1,4.661733895197852e-06,0.059097267054013344,0.00012302411598872753
tristonarmstrong,3,2,3,3,5.142029174210624e-06,0.05401992617439772,0.00012231783099068185
raphaeleliass,2,0,5,0,0.0,0.04156261823685206,0.00012148549641865173
tanishqsrivastavaa,2,0,2,0,0.0,0.0007122507122507123,0.00012148451406194379
imyarto,2,0,4,0,0.0,0.00035612535612535614,0.00012148451406194379
vynguyen205,2,0,3,0,0.0,0.05553872349085115,0.00012121231904361584
637ms,3,0,5,0,0.0,0.05826607151941973,0.00012120150746913267
cinemast,2,0,3,0,0.0,0.047990124828601516,0.00012075211817706057
arampak,3,0,4,0,0.0,0.05400688298918387,0.00012069420027735413
SoAp9035,7,1,10,1,1.9635584027032154e-05,0.061478620998432945,0.00012060157062736206
goslynn,3,0,4,0,0.0,0.07080891311176139,0.00012055361103895096
sa-dd,3,6,5,6,0.0014148104865679076,0.06864740198073531,0.00012041831735100958
philippeback,3,3,4,3,0.0002991780125556932,0.0539133254580409,0.00012032535869278162
NiWe03,2,0,2,0,0.0,0.06626378976786955,0.0001196690144954942
ferrao,3,5,4,7,0.0005958269912148191,0.06340814442344345,0.0001195935172160905
kvidaxl,3,0,5,0,0.0,0.06267830651603333,0.00011951426254029245
shahriyardx,4,0,7,0,0.0,0.06831467661691543,0.00011949739834101669
sunbyte,4,0,4,0,0.0,0.06994587710920089,0.00011885379410078308
Ryaja2,4,0,6,0,0.0,0.06360770544629768,0.00011851280725321608
opiero,2,0,3,0,0.0,0.06321480722535903,0.00011850636406962733
spdawson,4,7,17,14,0.0003909231518531681,0.049955300194993384,0.00011818671832774479
feliblo,2,1,3,2,7.189325560065377e-07,0.047547937497294725,0.00011787071199490155
tarekbecker,4,0,8,0,0.0,0.06402326569197628,0.00011780837969132918
darshfi,2,0,2,0,0.0,0.053718183238247924,0.0001173616181110034
saeedvaziry,5,2,6,2,0.00013161752043713804,0.06133445002791736,0.00011729916499267561
ericjim,2,1,12,1,0.00016632716133963018,0.02360518068239251,0.00011728176229666288
ArchGalileu,5,0,12,0,0.0,0.05859304161773298,0.0001162129372524269
Call911plz,2,0,5,0,0.0,0.05841508960514715,0.0001159436470152778
boognevatz,2,0,4,0,0.0,0.046962506947116414,0.00011581152352438398
PranavKumar9529desai,5,0,5,0,0.0,0.07632514631783638,0.00011513170215312821
jankeesvw,4,5,18,11,0.0005031667281770186,0.05880742449591207,0.00011492414327674514
bvdwalt,3,0,4,0,0.0,0.07107272256728778,0.00011467653473312183
btbishop93,3,0,5,0,0.0,0.054022818923969707,0.00011446039048161392
randall-vx,2,0,3,0,0.0,0.0539750393081761,0.00011442436894984072
jamesmcm,3,10,23,13,0.00019371406132677495,0.05380992132246189,0.00011434031494283302
EmrysMyrddin,3,0,4,0,0.0,0.059704331757160715,0.00011417354705778005
koepalex,3,0,3,0,0.0,0.06659997574875713,0.00011400413131250887
alexandersix,2,0,10,0,0.0,0.02721619344928398,0.0001139195518502843
ignaceHelsen,2,0,2,0,0.0,0.0007122507122507123,0.00011391954432182273
henry-cecil,2,1,2,1,2.537409021199545e-07,0.0007122507122507123,0.00011391954432182273
lavavex,3,1,3,1,0.0004888463428373582,0.0633750906557162,0.00011354154142399368
reshadman,3,0,5,0,0.0,0.068667274006035,0.00011328238222189457
prathamngundikere,5,1,8,2,2.523161268163841e-05,0.06364048974413657,0.00011258990980881492
rosscondie,3,1,10,1,0.00018457023740815783,0.029389496109882892,0.000112238446627095
ebaerwald,3,0,4,0,0.0,0.054022818923969707,0.00011217113885540597
justpurv,2,1,2,1,5.698334133199348e-05,0.06351143562214122,0.00011213746708437037
vinibortoletto,1,0,1,0,0.0,0.0531092574581893,0.000111805642162268
daltsan,2,0,3,0,0.0,0.06249644421687432,0.00011156649007002438
rplankenhorn,2,0,4,0,0.0,0.054341234285472204,0.00011155169555761845
Ladeby,2,0,3,0,0.0,0.06842957702610104,0.00011154540342577646
FatalCatharsis,3,0,7,0,0.0,0.06280199356758903,0.00011031703171541523
russell-davis,4,0,14,0,0.0,0.04375273828016091,0.00011024878933131498
heheda123123,2,1,3,2,1.2687045105997726e-07,0.0539750393081761,0.00011013755063011619
ist14k,2,1,3,1,1.2687045105997726e-07,0.0539750393081761,0.00011013755063011619
LazyStability,2,2,3,4,9.911881788965639e-06,0.0539750393081761,0.00011013755063011619
dl-alexandre,2,0,3,0,0.0,0.0539750393081761,0.00011013755063011619
henderb,2,0,3,0,0.0,0.0539750393081761,0.00011013755063011619
liams000,2,0,3,0,0.0,0.0539750393081761,0.00011013755063011619
molhamfetnah,2,0,3,0,0.0,0.0539750393081761,0.00011013755063011619
morgoth,2,43,6,46,0.0010379424038690114,0.049521201184473417,0.00011005300983734348
golgor,4,3,5,3,0.0004864054226201096,0.05966360980265773,0.00011003798624541517
alexandru-calinoiu,4,3,5,3,0.0002842369336847431,0.06841561559250547,0.00010949887157991924
NihalGuruprasad,1,0,1,0,0.0,0.05841508960514715,0.00010921922612252064
jsimonrichard,2,0,2,0,0.0,0.05433546025622002,0.00010908513562684147
alexhraber,2,3,7,4,0.00016632716133963015,0.035076326863208954,0.00010887623618071642
blakeshall,2,0,7,0,0.0,0.0351576252200352,0.00010887623618071642
r3ap3r2004,3,0,5,0,0.0,0.06912139220158892,0.00010877219635068282
opajanvv,4,1,5,1,6.367416487948493e-05,0.05901154982540961,0.00010876395847800548
drbraden,3,0,4,0,0.0,0.05577606846303428,0.00010831494211052136
hsyed,2,0,3,0,0.0,0.057546230813557545,0.00010786757304759195
mrdrbrdr,2,0,2,0,0.0,0.0007122507122507123,0.00010786756852972592
cometaj2,2,1,2,2,0.001021716194235902,0.04662792722112589,0.00010784896392050436
danielnolan,3,0,4,0,0.0,0.06831467661691543,0.00010782578818222701
aquaspy,2,1,6,1,5.5442387113210066e-06,0.047789303069151384,0.00010758044332035299
Ptark,3,0,4,0,0.0,0.05764588581024349,0.00010753874647914189
linux-fertxo,4,1,4,1,8.776330837478332e-05,0.06853203568532035,0.0001074964416085344
meirdick,3,1,4,1,0.00025640518159221405,0.06288338736614599,0.00010740499790047595
Xkonti,2,0,2,0,0.0,0.06356667256388947,0.00010738926633928474
tony-ho,1,0,1,0,0.0,0.032041185392602964,0.00010736324148102972
balduinofernando,2,1,3,1,2.537409021199545e-07,0.03600104873332678,0.00010734201034147335
taylorminton,2,1,6,3,0.0001663271613396301,0.03889555793149693,0.00010719513095752714
tibbe,2,2,6,5,0.00016632716133963015,0.03887068599847029,0.00010719513095752714
RolfKoenders,2,0,7,0,0.0,0.038941472579673155,0.00010719513095752714
thooams,2,0,8,0,0.0,0.038937331631929674,0.00010719513095752714
Rovel,3,0,4,0,0.0,0.057573375262054506,0.00010707227922330791
osmansemir,2,0,4,0,0.0,0.06003693125838683,0.00010646285617997422
gray-adeyi,3,0,3,0,0.0,0.06669917878623847,0.00010629641207234898
realjuangalt,4,0,5,0,0.0,0.0576277410555031,0.00010624857707873658
erdostom,2,1,3,1,5.3814216324607025e-06,0.059567204656854215,0.00010606150419596456
lukehowson,3,3,3,4,0.0005401181698171973,0.06893283816360739,0.00010604019724832615
clauzf,2,1,5,1,8.701198435196774e-06,0.051463757122004614,0.00010589933809716369
sparky0520,4,1,4,1,0.00019513934219691093,0.06878982397654596,0.00010585559136420459
amirkarimi,2,1,6,1,0.00016632716133963013,0.03210595481722242,0.00010579916074262727
geolaw,2,0,5,0,0.0,0.04364842849763579,0.00010551402573433783
fabean,2,1,5,1,1.2687045105997726e-07,0.04364842849763579,0.00010551402573433783
TheAhumMaitra,2,0,5,0,0.0,0.04364842849763579,0.00010551402573433783
matiasmoya,2,0,5,0,0.0,0.04364842849763579,0.00010551402573433783
ryanburnette,2,3,3,4,0.0006403790462273003,0.06100077717405029,0.00010512208024365664
thomasht86,2,0,2,0,0.0,0.04473084127371936,0.00010505943616909407
siebertm,2,1,3,1,2.4725810231521007e-05,0.057546230813557545,0.0001050096941677756
mattlanham,2,0,6,0,0.0,0.057519111948895175,0.0001050096941677756
0ncoming-Storm,2,0,4,0,0.0,0.00035612535612535614,0.00010497912553804333
ethanolivertroy,3,0,4,0,0.0,0.0626139990880073,0.00010469851863263809
tmkn,3,0,4,0,0.0,0.06854486459503308,0.00010451357908489196
mattsontrygve-dot,2,0,2,0,0.0,0.06344943106336279,0.00010446357773584843
ngodn,2,0,2,0,0.0,0.06344943106336279,0.00010446357773584843
thelifeandtimes,2,0,2,0,0.0,0.06344943106336279,0.00010446357773584843
TheYoxy,2,0,2,0,0.0,0.06344943106336279,0.00010446357773584843
adriank,2,0,2,0,0.0,0.06344943106336279,0.00010446357773584843
zdehasek,3,1,4,1,0.0002093788928023548,0.058845377012527705,0.00010417324979802025
jimmypoulsen,2,1,4,1,9.214872725738422e-05,0.049642986261749816,0.00010383292051114854
brentdodell,2,1,4,1,0.00016632716133963015,0.04950775712279717,0.00010383292051114854
pachuc,2,0,4,0,0.0,0.05753718835114184,0.00010358075472786742
nrbnlulu,2,1,3,1,2.537409021199545e-07,0.0004748338081671415,0.00010332858668565329
Golim,1,0,1,0,0.0,0.05252530350955547,0.00010325193152326708
gammons,4,0,4,0,0.0,0.06380321774989836,0.00010305980312113309
Somnius,3,6,8,9,0.0014818451699941543,0.058449302359558766,0.00010300998396141094
busybox11,2,0,9,0,0.0,0.043987096842778114,0.00010269885446185077
djschnei21,3,0,3,0,0.0,0.0684807680319182,0.00010248881367055301
rublev,2,0,4,0,0.0,0.05745987430342776,0.00010244824264540857
parnoldx,2,3,3,3,6.357973659271684e-05,0.057546230813557545,0.00010215181528795925
elijahimmer,2,0,3,0,0.0,0.057546230813557545,0.00010215181528795925
JAMSHEDD2,2,1,3,2,0.00012864663737481693,0.057546230813557545,0.00010215181528795925
wey-gu,2,1,3,1,0.00016632716133963013,0.05740063687813137,0.00010215181528795925
sjug,2,0,3,0,0.0,0.057546230813557545,0.00010215181528795925
ecvijil,2,1,3,1,1.2687045105997726e-07,0.057546230813557545,0.00010215181528795925
mghalix,2,0,3,0,0.0,0.057546230813557545,0.00010215181528795925
5kyguy,2,0,3,0,0.0,0.057546230813557545,0.00010215181528795925
shveeram,2,0,3,0,0.0,0.057546230813557545,0.00010215181528795925
okdas,2,0,3,0,0.0,0.057546230813557545,0.00010215181528795925
rnadler,2,0,4,0,0.0,0.05753718835114184,0.00010215181528795925
caiogouveia,2,0,3,0,0.0,0.057546230813557545,0.00010215181528795925
Riao9,2,0,3,0,0.0,0.057546230813557545,0.00010215181528795925
ehutzelman,2,3,3,5,0.00023046017435044875,0.057618269624588735,0.00010215181528795925
iamparmjeet,2,1,3,1,0.00018442935035382473,0.05743679475962941,0.00010215181528795925
ludo237,3,19,15,34,0.005066255594314734,0.06826195896006863,0.00010186813378295545
Zeus-Deus,1,2,2,9,0.0002943394464591472,0.043616795829185206,0.00010164748372139701
galihwicaksono90,3,0,4,0,0.0,0.0602447742449391,0.00010144460475831519
jvanbaarsen,3,2,3,2,0.0025319516360781513,0.05162401227510923,0.0001013115279989131
Gowtz,2,0,2,0,0.0,0.05897353304343157,0.00010081103935164166
SamRoehrich,2,0,2,0,0.0,0.05897353304343157,0.00010081103935164166
patcito,3,0,4,0,0.0,0.060017211458334795,0.0001007523898678656
davidgasquez,2,0,5,0,0.0,0.050612394125292455,0.00010068231312132997
thefonso,1,0,1,0,0.0,0.03898708120386144,0.00010051815483312954
dxrkinfuser44,2,0,2,0,0.0,0.0684423676012461,0.00010047071006476995
wilfredom,2,0,2,0,0.0,0.0684423676012461,0.00010047071006476995
szcharlesji,2,0,2,0,0.0,0.0684423676012461,0.00010047071006476995
marioidival,2,0,2,0,0.0,0.0684423676012461,0.00010047071006476995
rami-shalhoub,2,0,3,0,0.0,0.06842957702610104,0.00010047071006476995
baxtr,2,0,2,0,0.0,0.0684423676012461,0.00010047071006476995
KrisKind75,2,0,3,0,0.0,0.06842957702610104,0.00010047071006476995
SimonGuldager,2,1,2,1,7.294381341901431e-05,0.0684423676012461,0.00010047071006476995
xianlin,1,1,3,1,2.537409021199545e-07,0.04363802486791403,0.00010021854428148884
djordje,2,0,3,0,0.0,0.06333532072266908,9.948514440633817e-05
HANCORE-linux,1,0,2,0,0.0,0.04622372888563124,9.944497979698803e-05
Carloswelliton,5,1,6,3,7.612227063598635e-07,0.05913753143363072,9.911818142982504e-05
Mane-Pal,2,1,3,2,0.0003317662295218405,0.05978096160033547,9.910926074369189e-05
rez1coder,2,10,7,17,0.0004956059748394397,0.03515069841207081,9.894721339680755e-05
ituri,1,1,8,1,0.0,0.028383163169155387,9.879156955499657e-05
Aliyan-cmd,1,0,1,0,0.0,0.00035612535612535614,9.878960484158066e-05
alexpotato,1,0,2,0,0.0,0.00017806267806267807,9.878960484158066e-05
joelsifres,1,0,1,0,0.0,0.00035612535612535614,9.878960484158066e-05
makcakaya,1,0,1,0,0.0,0.00035612535612535614,9.878960484158066e-05
voidberg,1,0,1,0,0.0,0.00035612535612535614,9.878960484158066e-05
ryanMeredith,1,0,1,0,0.0,0.00035612535612535614,9.878960484158066e-05
NightOwl80,1,0,1,0,0.0,0.00035612535612535614,9.878960484158066e-05
MirasMustimov,1,0,1,0,0.0,0.00035612535612535614,9.878960484158066e-05
Hitesh01839,1,0,1,0,0.0,0.00035612535612535614,9.878960484158066e-05
defmodenet,1,0,1,0,0.0,0.00035612535612535614,9.878960484158066e-05
taufikherjanto,1,0,1,0,0.0,0.00035612535612535614,9.878960484158066e-05
instak1ll,1,0,1,0,0.0,0.00035612535612535614,9.878960484158066e-05
Hedayatbakhshi,1,0,2,0,0.0,0.00017806267806267807,9.878960484158066e-05
AncapDesign,1,0,1,0,0.0,0.00035612535612535614,9.878960484158066e-05
rusty-genius,1,0,1,0,0.0,0.00035612535612535614,9.878960484158066e-05
zigatrcek,1,0,1,0,0.0,0.00035612535612535614,9.878960484158066e-05
sauryagur,1,0,1,0,0.0,0.00035612535612535614,9.878960484158066e-05
kernel0verflow,1,1,1,1,0.0001664540317906901,0.00035612535612535614,9.878960484158066e-05
