colaborador,degree,degree_weighted,degree_centrality,betweenness,closeness,eigenvector,pagerank,clustering_local,grupo_comunidade
satyapraneet63,9,13,0.0032051282051282055,0.0037129794443874807,0.24612258731704964,0.0,0.0007764993168547596,0.003419345760800123,18
icehunt,5,18,0.0017806267806267807,0.002088710525950759,0.20120308668398607,0.0,0.0007761305949293589,0.04816336065458929,13
wleme,8,9,0.002849002849002849,0.0036852026911885936,0.20323574984608028,0.0,0.0007704463047998444,0.0015092363727841692,29
odnmalau,9,11,0.0032051282051282055,0.00362029514579596,0.19749030460021014,0.0,0.0007696497509554023,0.005179200507279986,5
voody77,12,15,0.004273504273504274,0.0024622601844980704,0.23101352501499284,0.0,0.0007684391241615937,0.0042553011205471725,4
npenza,12,15,0.004273504273504274,0.004789867145899454,0.24703154341461056,0.0,0.0007575502414440285,0.008954117548690145,18
smakrysopoulos,4,9,0.0014245014245014246,0.0020849889927196663,0.11521826917249363,0.0,0.0007496186818901276,0.0,12
RaphaelKimmig,4,18,0.0014245014245014246,0.0012045374503733346,0.2294484732633262,0.0,0.0007489173990500567,0.03938405147004603,1
eclecticc,9,19,0.0032051282051282055,0.0015880796235725977,0.2125177638382563,0.0,0.0007447467718829503,0.019414135643516628,4
felixzsh,9,15,0.0032051282051282055,0.0027618159676557116,0.21266979148904275,0.0,0.0007435022002718064,0.014948650744560841,23
oxidebits,10,15,0.0035612535612535613,0.0021015218297833313,0.21037888400091578,0.0,0.0007426637395994589,0.008904700121743572,9
